Function F22 - HCLPSO-DC (D=30)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               5.660416e+03         7860.416148         300000         0.6640          No
2                 1.0000e+02           2300.0000          57880         0.1400         Yes
3                 1.0000e+02           2300.0000          56320         0.1350         Yes
4                 1.0000e+02           2300.0000          56880         0.1360         Yes
5                 1.0000e+02           2300.0000          48160         0.1130         Yes
6                 1.0000e+02           2300.0000          58600         0.1380         Yes
7                 1.0419e+02           2304.1867          53040         0.1240         Yes
8                 1.0606e+02           2306.0650          53080         0.1250         Yes
9                 1.0000e+02           2300.0000          50200         0.1180         Yes
10                1.0000e+02           2300.0000          59960         0.1390         Yes
11                1.0000e+02           2300.0000          53760         0.1350         Yes
12                1.0246e+02           2302.4598          74160         0.1730         Yes
13                1.0000e+02           2300.0000          52920         0.1240         Yes
14                1.0246e+02           2302.4598          51120         0.1200         Yes
15                4.9898e+03           7189.8125         300000         0.7100          No
16                1.0000e+02           2300.0000          57440         0.1370         Yes
17                1.0000e+02           2300.0000          61600         0.1430         Yes
18                1.0454e+02           2304.5367          58600         0.1490         Yes
19                1.0000e+02           2300.0000          55600         0.1310         Yes
20                1.0337e+02           2303.3700          67640         0.1970         Yes
21                1.0000e+02           2300.0000          64240         0.1520         Yes
22                1.0000e+02           2300.0000          57600         0.1410         Yes
23                1.0000e+02           2300.0000          60400         0.1470         Yes
24                1.0000e+02           2300.0000          75200         0.1810         Yes
25                1.0000e+02           2300.0000          58560         0.1440         Yes
26                1.0000e+02           2300.0000          64200         0.1550         Yes
27                1.0000e+02           2300.0000          60440         0.1450         Yes
28                1.0000e+02           2300.0000          57360         0.1340         Yes
29                1.0000e+02           2300.0000          57040         0.1480         Yes
30                1.0000e+02           2300.0000          70320         0.1640         Yes
31                1.0618e+02           2306.1814         138440         0.3030         Yes
32                4.6525e+02           2665.2459         300000         0.5210          No
33                1.0000e+02           2300.0000          54960         0.1290         Yes
34                2.5210e+02           2452.1028          73280         0.1720         Yes
35                1.0000e+02           2300.0000          53040         0.1250         Yes
36                1.0000e+02           2300.0000          60640         0.1420         Yes
37                1.0000e+02           2300.0000          58200         0.1370         Yes
38                1.0000e+02           2300.0000         173800         0.3420         Yes
39                1.0000e+02           2300.0000          52280         0.1230         Yes
40                1.0375e+02           2303.7506          58440         0.1370         Yes
41                5.5091e+03           7709.1262         300000         0.7110          No
42                1.0000e+02           2300.0000          53840         0.1280         Yes
43                1.0944e+02           2309.4403         161560         0.3670         Yes
44                1.0000e+02           2300.0000          59480         0.1400         Yes
45                1.0000e+02           2300.0000          58800         0.1390         Yes
46                1.0000e+02           2300.0000          55000         0.1300         Yes
47                1.0442e+02           2304.4177          57400         0.1340         Yes
48                1.0000e+02           2300.0000          50560         0.1190         Yes
49                1.0340e+02           2303.3976         176240         0.3990         Yes
50                1.0000e+02           2300.0000          49880         0.1170         Yes
51                4.4343e+03           6634.2987         300000         0.6930          No
----------------------------------------------------------------------------------------------------
