
========================================================================================================================
F12 - HCLPSO-DC (D=30)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             2.447820e+06    2449020.376476         300000      0.1860          No
2               6.2273e+04        63472.5284         300000      0.1880          No
3               1.0144e+05       102639.9450         300000      0.1850          No
4               1.2770e+07     12770950.0016         300000      0.1810          No
5               4.0256e+04        41455.8855         300000      0.1850          No
6               4.5111e+05       452309.2437         300000      0.1810          No
7               9.5340e+05       954604.6280         300000      0.1840          No
8               3.3080e+06      3309226.4707         300000      0.1800          No
9               6.7423e+05       675429.9215         300000      0.1870          No
10              1.4231e+06      1424320.7524         300000      0.1840          No
11              1.7420e+05       175399.4009         300000      0.1820          No
12              6.7479e+05       675992.5871         300000      0.1800          No
13              1.1925e+05       120453.9338         300000      0.1810          No
14              3.2092e+06      3210368.5394         300000      0.2040          No
15              2.9062e+06      2907433.8133         300000      0.1900          No
16              2.2419e+05       225385.6348         300000      0.1970          No
17              2.7191e+06      2720331.7511         300000      0.2140          No
18              1.3517e+07     13517711.6251         300000      0.1940          No
19              3.2409e+06      3242102.0284         300000      0.1860          No
20              1.4101e+07     14101948.4145         300000      0.1940          No
21              1.4233e+06      1424453.1406         300000      0.1870          No
22              4.9779e+04        50979.3176         300000      0.2070          No
23              9.9397e+04       100597.3072         300000      0.1940          No
24              1.2749e+05       128689.8272         300000      0.1800          No
25              1.4453e+07     14454207.6382         300000      0.1960          No
26              1.3813e+05       139327.2386         300000      0.1870          No
27              7.2488e+05       726077.8102         300000      0.1840          No
28              3.3260e+06      3327196.8740         300000      0.1920          No
29              1.4213e+06      1422470.1254         300000      0.1880          No
30              3.2483e+06      3249475.1798         300000      0.1840          No
31              3.2406e+06      3241759.4696         300000      0.1810          No
32              2.9073e+06      2908542.3647         300000      0.2020          No
33              1.2124e+08    121241533.3022         300000      0.2320          No
34              3.2412e+06      3242439.9473         300000      0.1880          No
35              1.2124e+08    121244913.7463         300000      0.1800          No
36              2.2433e+07     22433979.5583         300000      0.1860          No
37              2.8692e+06      2870391.9923         300000      0.2270          No
38              3.2837e+06      3284900.1244         300000      0.1880          No
39              1.4225e+06      1423727.7739         300000      0.1880          No
40              1.7635e+07     17636037.1408         300000      0.1860          No
41              1.4594e+06      1460599.5739         300000      0.2480          No
42              6.1889e+04        63088.8693         300000      0.2270          No
43              1.0184e+05       103044.0124         300000      0.2260          No
44              2.4830e+06      2484195.2787         300000      0.1880          No
45              3.2411e+06      3242291.9493         300000      0.1840          No
46              1.7501e+05       176212.3438         300000      0.1950          No
47              6.2383e+04        63582.7939         300000      0.1860          No
48              1.4470e+05       145900.3609         300000      0.1810          No
49              1.2124e+08    121242309.0010         300000      0.1760          No
50              2.4953e+05       250729.9285         300000      0.1830          No
51              3.8374e+06      3838640.2840         300000      0.1820          No
-------------------------------------------------------------------------------------
