
========================================================================================================================
F9 - HCLPSO-OC (D=30)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             2.540205e+00        902.540205         108720      0.0820         Yes
2               3.6279e+00          903.6279         114560      0.0780         Yes
3               4.3575e+00          904.3575         100880      0.0670         Yes
4               2.7193e+00          902.7193         104240      0.0700         Yes
5               4.2680e+00          904.2680          91840      0.0610         Yes
6               4.4861e+01          944.8610         173120      0.1170         Yes
7               3.2631e+00          903.2631          97480      0.0650         Yes
8               3.7241e+00          903.7241         117440      0.0780         Yes
9               6.3338e-01          900.6334          94600      0.0630         Yes
10              8.3358e+00          908.3358          96280      0.0650         Yes
11              2.3545e+00          902.3545         108560      0.0730         Yes
12              4.8185e+00          904.8185         112080      0.0750         Yes
13              1.7906e-01          900.1791         105840      0.0710         Yes
14              6.2523e+01          962.5234         140120      0.0930         Yes
15              3.1736e+00          903.1736         135560      0.0900         Yes
16              4.3641e+00          904.3641         125520      0.0840         Yes
17              9.0197e-01          900.9020         104560      0.0700         Yes
18              1.8106e+00          901.8106         129760      0.0860         Yes
19              3.5811e-01          900.3581         112080      0.0750         Yes
20              1.9964e+00          901.9964         109000      0.0730         Yes
21              3.3593e+00          903.3593         112800      0.0750         Yes
22              5.8100e+00          905.8100         101720      0.0950         Yes
23              1.9964e+00          901.9964          96400      0.0680         Yes
24              5.0076e+01          950.0759         147720      0.1000         Yes
25              1.6316e+00          901.6316         116640      0.0790         Yes
26              8.2656e+00          908.2656         117320      0.0780         Yes
27              2.6858e-01          900.2686         100280      0.0670         Yes
28              9.0197e-01          900.9020          95040      0.0630         Yes
29              5.7204e+00          905.7204         111440      0.0740         Yes
30              1.3628e+01          913.6275         115720      0.0770         Yes
31              7.8815e+00          907.8815          95000      0.0630         Yes
32              6.1705e+00          906.1705         131840      0.0880         Yes
33              6.3345e-01          900.6335          97160      0.0650         Yes
34              1.6148e+00          901.6148         114560      0.0800         Yes
35              3.9927e+00          903.9927         130600      0.0910         Yes
36              1.9897e+00          901.9897         104800      0.0700         Yes
37              1.1772e+00          901.1772         123320      0.0820         Yes
38              1.4458e+00          901.4458          89720      0.0600         Yes
39              1.7906e-01          900.1791         102160      0.0680         Yes
40              1.2719e+01          912.7189         119280      0.0800         Yes
41              7.2624e+00          907.2624         133240      0.0890         Yes
42              5.8869e+01          958.8691         182080      0.1210         Yes
43              7.2513e+01          972.5132         146520      0.0970         Yes
44              5.2347e+00          905.2347         131200      0.0880         Yes
45              4.3340e+00          904.3340         115320      0.0810         Yes
46              2.6297e+00          902.6297          88120      0.0990         Yes
47              1.6316e+00          901.6316         126720      0.0860         Yes
48              2.6297e+00          902.6297         102160      0.0690         Yes
49              6.3338e-01          900.6334         120120      0.0800         Yes
50              2.6063e+00          902.6063         145960      0.0970         Yes
51              1.1081e+01          911.0810         144640      0.0960         Yes
-------------------------------------------------------------------------------------
