
========================================================================================================================
F24 - HCLPSO-DC (D=30)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             5.691859e+02       2969.185901         300000      0.6570          No
2               6.1829e+02         3018.2892         300000      0.6440          No
3               5.8285e+02         2982.8463         300000      0.6510          No
4               6.1079e+02         3010.7911         300000      0.6410          No
5               6.4998e+02         3049.9752         300000      0.6330          No
6               6.1061e+02         3010.6055         300000      0.6400          No
7               5.5734e+02         2957.3426         300000      0.6500          No
8               5.7504e+02         2975.0378         300000      0.6440          No
9               6.6659e+02         3066.5859         300000      0.6090          No
10              6.0979e+02         3009.7900         300000      0.6390          No
11              6.3337e+02         3033.3684         300000      0.6280          No
12              6.4954e+02         3049.5420         300000      0.6290          No
13              5.4874e+02         2948.7388         300000      0.6580          No
14              5.6108e+02         2961.0781         300000      0.6390          No
15              5.6139e+02         2961.3867         300000      0.6580          No
16              5.6404e+02         2964.0427         300000      0.6480          No
17              5.6743e+02         2967.4295         300000      0.6410          No
18              6.4484e+02         3044.8364         300000      0.6530          No
19              6.4441e+02         3044.4124         300000      0.6380          No
20              5.8474e+02         2984.7413         300000      0.6460          No
21              6.3816e+02         3038.1631         300000      0.6230          No
22              5.7708e+02         2977.0804         300000      0.6470          No
23              5.6811e+02         2968.1077         300000      0.6310          No
24              5.6142e+02         2961.4245         300000      0.6720          No
25              6.1040e+02         3010.4039         300000      0.6380          No
26              6.1107e+02         3011.0708         300000      0.7300          No
27              6.2891e+02         3028.9065         300000      0.7010          No
28              6.3993e+02         3039.9337         300000      0.6730          No
29              5.5994e+02         2959.9429         300000      0.6450          No
30              6.2726e+02         3027.2571         300000      0.6380          No
31              5.7322e+02         2973.2178         300000      0.6630          No
32              6.1436e+02         3014.3605         300000      0.6020          No
33              5.7613e+02         2976.1304         300000      0.6470          No
34              5.9353e+02         2993.5308         300000      0.6480          No
35              6.3660e+02         3036.6035         300000      0.6400          No
36              6.4214e+02         3042.1392         300000      0.6270          No
37              6.1194e+02         3011.9420         300000      0.6480          No
38              5.6354e+02         2963.5405         300000      0.6450          No
39              6.0245e+02         3002.4508         300000      0.6600          No
40              6.6247e+02         3062.4700         300000      0.6210          No
41              5.6257e+02         2962.5738         300000      0.6520          No
42              6.3533e+02         3035.3314         300000      0.6390          No
43              5.1830e+02         2918.2988         300000      0.6680          No
44              6.0069e+02         3000.6916         300000      0.6120          No
45              6.3479e+02         3034.7854         300000      0.6480          No
46              6.3644e+02         3036.4375         300000      0.6240          No
47              6.0117e+02         3001.1686         300000      0.6490          No
48              5.4789e+02         2947.8897         300000      0.6380          No
49              6.0162e+02         3001.6204         300000      0.6400          No
50              6.4174e+02         3041.7372         300000      0.6480          No
51              6.0214e+02         3002.1414         300000      0.6780          No
-------------------------------------------------------------------------------------
