
========================================================================================================================
F13 - HCLPSO-OC (D=30)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             6.984336e+04      71143.359838         300000      0.1770          No
2               4.1914e+04        43214.0155         300000      0.1890          No
3               6.6631e+04        67930.7996         300000      0.1710          No
4               1.1091e+05       112208.4440         300000      0.1700          No
5               1.1855e+05       119851.1951         300000      0.1760          No
6               8.7110e+03        10010.9686         300000      0.1810          No
7               6.6132e+04        67431.7298         300000      0.2050          No
8               1.2384e+04        13683.6320         300000      0.1750          No
9               6.5729e+04        67029.4650         300000      0.1720          No
10              6.4188e+04        65488.4651         300000      0.1700          No
11              9.4506e+03        10750.6349         300000      0.1680          No
12              6.4472e+04        65771.9989         300000      0.1710          No
13              7.9121e+03         9212.1060         300000      0.1730          No
14              1.2285e+04        13584.8184         300000      0.1700          No
15              6.4239e+04        65538.8153         300000      0.1690          No
16              1.0461e+04        11760.5726         300000      0.1720          No
17              9.2095e+03        10509.4904         300000      0.1710          No
18              9.4376e+03        10737.6045         300000      0.1690          No
19              9.3505e+03        10650.4917         300000      0.1670          No
20              1.0094e+04        11393.9486         300000      0.1680          No
21              3.0828e+04        32127.8841         300000      0.1710          No
22              2.9540e+04        30840.4429         300000      0.1690          No
23              7.5416e+04        76716.2932         300000      0.1650          No
24              6.6752e+04        68051.8470         300000      0.1670          No
25              9.4377e+04        95677.0889         300000      0.1660          No
26              6.3321e+04        64621.3480         300000      0.1670          No
27              6.5171e+04        66471.4544         300000      0.1670          No
28              6.6289e+04        67589.4892         300000      0.1670          No
29              1.1400e+04        12699.9527         300000      0.1680          No
30              6.3056e+04        64356.0211         300000      0.1680          No
31              6.5876e+04        67175.9598         300000      0.1660          No
32              6.5873e+04        67172.9192         300000      0.1650          No
33              1.2655e+04        13955.2146         300000      0.1670          No
34              2.6590e+04        27890.1858         300000      0.1660          No
35              6.6940e+04        68239.9514         300000      0.1670          No
36              1.0619e+04        11919.0278         300000      0.1680          No
37              1.2075e+04        13374.9482         300000      0.1750          No
38              6.9640e+04        70939.8988         300000      0.1710          No
39              6.7688e+04        68988.1669         300000      0.1770          No
40              9.9390e+03        11238.9776         300000      0.1740          No
41              1.3196e+05       133263.6359         300000      0.1710          No
42              6.7724e+03         8072.4324         300000      0.1670          No
43              1.7314e+04        18613.6168         300000      0.1680          No
44              1.1107e+04        12406.8869         300000      0.1680          No
45              1.5021e+04        16321.2957         300000      0.1660          No
46              8.4183e+03         9718.3247         300000      0.1690          No
47              1.7429e+04        18729.2814         300000      0.1690          No
48              1.1054e+04        12353.9984         300000      0.1660          No
49              5.3137e+04        54436.5173         300000      0.1680          No
50              6.5304e+04        66603.7312         300000      0.1690          No
51              8.1508e+04        82808.3011         300000      0.1730          No
-------------------------------------------------------------------------------------
