Function F27 - HCLPSO-OC (D=30)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               5.749757e+02         3274.975651         300000         0.8900          No
2                 5.4266e+02           3242.6584         300000         0.9120          No
3                 6.4787e+02           3347.8698         300000         0.9040          No
4                 5.3793e+02           3237.9312          72040         0.2270         Yes
5                 5.2708e+02           3227.0779          16480         0.0540         Yes
6                 6.0705e+02           3307.0522         300000         0.8390          No
7                 5.1845e+02           3218.4478          23240         0.0800         Yes
8                 5.4082e+02           3240.8236         300000         0.8910          No
9                 5.4774e+02           3247.7366         300000         0.8760          No
10                5.1738e+02           3217.3796          38640         0.1300         Yes
11                5.0675e+02           3206.7537          17240         0.0560         Yes
12                6.2992e+02           3329.9214         300000         0.8580          No
13                5.5030e+02           3250.2971         300000         0.8570          No
14                5.4318e+02           3243.1843         300000         0.8960          No
15                5.2340e+02           3223.4028          78200         0.2410         Yes
16                5.2320e+02           3223.2047          51440         0.1710         Yes
17                5.3265e+02           3232.6464          41680         0.1380         Yes
18                5.6410e+02           3264.1004         300000         0.8830          No
19                5.8402e+02           3284.0236         300000         0.8760          No
20                6.2863e+02           3328.6319         300000         0.8580          No
21                5.2287e+02           3222.8712          26680         0.0900         Yes
22                5.3092e+02           3230.9210          60520         0.2070         Yes
23                5.4875e+02           3248.7546         300000         0.8740          No
24                5.5005e+02           3250.0466         300000         0.9280          No
25                5.2317e+02           3223.1724          20360         0.0750         Yes
26                5.4735e+02           3247.3524         300000         0.9020          No
27                5.2061e+02           3220.6057          24120         0.0830         Yes
28                6.0505e+02           3305.0540         300000         0.9440          No
29                5.2808e+02           3228.0807          38400         0.1240         Yes
30                5.7963e+02           3279.6336         300000         0.8470          No
31                5.5974e+02           3259.7433         300000         0.8840          No
32                5.2832e+02           3228.3176          42200         0.1580         Yes
33                5.3084e+02           3230.8430          30360         0.1020         Yes
34                5.5254e+02           3252.5358         300000         0.9080          No
35                5.2971e+02           3229.7056          62400         0.1950         Yes
36                5.2319e+02           3223.1922          20360         0.0660         Yes
37                5.2708e+02           3227.0773          24560         0.0790         Yes
38                5.2587e+02           3225.8687          41400         0.1420         Yes
39                5.5438e+02           3254.3830         300000         0.8510          No
40                5.5298e+02           3252.9771         300000         0.8670          No
41                5.6958e+02           3269.5795         300000         0.8480          No
42                5.3562e+02           3235.6197          60240         0.1970         Yes
43                5.1823e+02           3218.2279          13360         0.0420         Yes
44                5.6258e+02           3262.5821         300000         0.8960          No
45                5.3999e+02           3239.9858         145080         0.4340         Yes
46                5.4874e+02           3248.7413         300000         0.8860          No
47                5.3407e+02           3234.0719          58560         0.1910         Yes
48                5.2313e+02           3223.1330          47520         0.1600         Yes
49                5.0895e+02           3208.9510          24000         0.0790         Yes
50                5.4027e+02           3240.2653         300000         0.8880          No
51                5.3244e+02           3232.4386          24080         0.0850         Yes
----------------------------------------------------------------------------------------------------
