Function F9 - HCLPSO-DC (D=30)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               1.177233e+00          901.177233         104160         0.0720         Yes
2                 7.1623e-01            900.7162         103360         0.0720         Yes
3                 1.8242e+01            918.2421         119720         0.0800         Yes
4                 5.6082e+01            956.0821         126200         0.0850         Yes
5                 3.1802e+00            903.1802         121560         0.0820         Yes
6                 5.3581e+00            905.3581          94520         0.0640         Yes
7                 1.4525e+00            901.4525         126520         0.0850         Yes
8                 3.3593e+00            903.3593         101280         0.0680         Yes
9                 5.0828e+00            905.0828         104840         0.0710         Yes
10                8.1244e-01            900.8124         119360         0.0800         Yes
11                1.2668e+00            901.2668          94280         0.0630         Yes
12                2.5402e+00            902.5402         107240         0.0720         Yes
13                1.1772e+00            901.1772         106760         0.0710         Yes
14                1.1013e+02           1010.1278         112200         0.0750         Yes
15                1.0124e+02           1001.2414         114280         0.0760         Yes
16                2.8155e+00            902.8155         106480         0.0710         Yes
17                4.1167e+03           5016.7320         300000         0.2070          No
18                2.7193e+00            902.7193          97640         0.0650         Yes
19                2.4440e+00            902.4440         113800         0.0760         Yes
20                7.9854e+00            907.9854          99960         0.0670         Yes
21                2.9945e+00            902.9945         121960         0.0810         Yes
22                8.1244e-01            900.8124         104120         0.0690         Yes
23                7.9753e+00            907.9753         108240         0.0720         Yes
24                1.0415e+02           1004.1531         114240         0.0760         Yes
25                4.0889e+00            904.0889         114560         0.0760         Yes
26                2.9050e+00            902.9050         103680         0.0690         Yes
27                4.1784e+00            904.1784          96040         0.0640         Yes
28                2.0859e+00            902.0859         122240         0.0810         Yes
29                1.2847e-11            900.0000          98720         0.0660         Yes
30                4.9909e+00            904.9909          99240         0.0660         Yes
31                1.6316e+00            901.6316          98240         0.0650         Yes
32                1.1273e+02           1012.7274         113080         0.0750         Yes
33                9.9818e-01            900.9982         101640         0.0680         Yes
34                2.7025e+00            902.7025          87720         0.0590         Yes
35                3.6883e+02           1268.8308         300000         0.2010          No
36                1.9897e+00            901.9897         110400         0.0740         Yes
37                3.5505e+02           1255.0473         300000         0.2030          No
38                9.9818e-01            900.9982         113040         0.0750         Yes
39                1.5353e+00            901.5353         131680         0.0880         Yes
40                2.1821e+00            902.1821          96560         0.0650         Yes
41                1.9001e+00            901.9001         119960         0.0800         Yes
42                9.0865e-01            900.9086         105920         0.0710         Yes
43                2.9945e+00            902.9945         109840         0.0730         Yes
44                1.7906e-01            900.1791          99240         0.0660         Yes
45                1.0445e+01            910.4452         112920         0.0750         Yes
46                5.4385e-01            900.5439          87280         0.0580         Yes
47                4.3575e+00            904.3575         107240         0.0710         Yes
48                2.4507e+00            902.4507         102760         0.0690         Yes
49                2.1821e+00            902.1821         101520         0.0680         Yes
50                1.9001e+00            901.9001         126640         0.0840         Yes
51                2.5402e+00            902.5402         109440         0.0730         Yes
----------------------------------------------------------------------------------------------------
