Function F9 - HCLPSO-OC (D=30)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               1.111631e+01          911.116306         116560         0.0840         Yes
2                 4.2637e+00            904.2637         150240         0.1120         Yes
3                 3.6531e+01            936.5313         123800         0.0930         Yes
4                 3.6303e+00            903.6303         116000         0.0850         Yes
5                 1.8106e+00            901.8106         118640         0.0860         Yes
6                 4.4473e+00            904.4473         113680         0.0900         Yes
7                 6.8654e+01            968.6542         138640         0.1040         Yes
8                 1.9974e+01            919.9737          95680         0.0770         Yes
9                 2.8498e+03           3749.7863         300000         0.2350          No
10                1.5353e+00            901.5353          97080         0.0720         Yes
11                2.6858e-01            900.2686         113000         0.0870         Yes
12                1.3997e+01            913.9968         112400         0.0830         Yes
13                3.8136e+00            903.8136         115600         0.0870         Yes
14                1.6316e+00            901.6316         100200         0.0800         Yes
15                1.9575e+02           1095.7543         300000         0.2390          No
16                8.2463e+00            908.2463         108280         0.0780         Yes
17                1.1175e+01            911.1747         158080         0.1200         Yes
18                1.7906e-01            900.1791         113840         0.0920         Yes
19                4.0708e+01            940.7085         117640         0.0930         Yes
20                6.1422e+01            961.4224         181280         0.1400         Yes
21                6.9064e+00            906.9064          92920         0.0700         Yes
22                1.1772e+00            901.1772         101480         0.0770         Yes
23                7.0792e+00            907.0792         100160         0.0760         Yes
24                3.6279e+00            903.6279         107040         0.0850         Yes
25                2.9462e+02           1194.6203         300000         0.2320          No
26                9.2264e+01            992.2638         181680         0.1380         Yes
27                6.3338e-01            900.6334          95320         0.0760         Yes
28                2.6878e+01            926.8780         132720         0.0920         Yes
29                2.5402e+00            902.5402         112120         0.0830         Yes
30                2.3611e+00            902.3611         108760         0.0760         Yes
31                4.3575e+00            904.3575         105680         0.0760         Yes
32                1.7906e-01            900.1791         100000         0.0750         Yes
33                4.3575e+00            904.3575          91520         0.0700         Yes
34                3.3593e+00            903.3593         103600         0.0780         Yes
35                3.0840e+00            903.0840         141320         0.1030         Yes
36                5.5257e+01            955.2572         168000         0.1250         Yes
37                5.6782e+01            956.7816         141960         0.1190         Yes
38                3.8459e+00            903.8459         107600         0.0860         Yes
39                1.0667e+02           1006.6698         122800         0.0860         Yes
40                3.4489e+00            903.4489          94760         0.0670         Yes
41                1.3704e+01            913.7045         119520         0.0860         Yes
42                5.1071e+01            951.0710         168880         0.1290         Yes
43                1.7211e+00            901.7211         109200         0.0800         Yes
44                1.6316e+00            901.6316         100800         0.0820         Yes
45                5.4385e-01            900.5439         117000         0.0950         Yes
46                1.4525e+00            901.4525         138720         0.1040         Yes
47                2.6364e+00            902.6364         111640         0.0840         Yes
48                9.9149e-01            900.9915         102800         0.0830         Yes
49                7.4507e+00            907.4507         113120         0.0810         Yes
50                3.7241e+00            903.7241         107800         0.0820         Yes
51                4.4537e+00            904.4537         106040         0.0790         Yes
----------------------------------------------------------------------------------------------------
