
========================================================================================================================
F27 - HCLPSO-OC (D=30)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             5.538778e+02       3253.877757         300000      0.7810          No
2               5.8156e+02         3281.5571         300000      0.7930          No
3               5.4428e+02         3244.2840         300000      0.7870          No
4               5.2211e+02         3222.1073          22600      0.0670         Yes
5               5.4696e+02         3246.9575         300000      0.8160          No
6               5.4953e+02         3249.5286         300000      0.7800          No
7               5.5260e+02         3252.6027         300000      0.7590          No
8               5.1833e+02         3218.3291          43920      0.1340         Yes
9               5.5175e+02         3251.7494         300000      0.8170          No
10              6.1164e+02         3311.6357         300000      0.7880          No
11              5.1319e+02         3213.1900          28160      0.0870         Yes
12              5.2172e+02         3221.7204          42920      0.1310         Yes
13              5.5285e+02         3252.8543         300000      0.8100          No
14              5.3273e+02         3232.7288          64480      0.1880         Yes
15              5.3929e+02         3239.2855          45120      0.1320         Yes
16              5.3578e+02         3235.7807         212560      0.6110         Yes
17              5.4170e+02         3241.6971         300000      0.8060          No
18              5.3410e+02         3234.0963          69680      0.2100         Yes
19              5.5370e+02         3253.6971         300000      0.7890          No
20              5.4486e+02         3244.8572         300000      0.7910          No
21              5.4256e+02         3242.5585         300000      0.7880          No
22              5.1990e+02         3219.8957          23720      0.0730         Yes
23              5.7887e+02         3278.8713         300000      0.7870          No
24              5.9694e+02         3296.9351         300000      0.7830          No
25              6.0388e+02         3303.8823         300000      0.8090          No
26              5.7745e+02         3277.4547         300000      0.7410          No
27              5.3885e+02         3238.8474          54040      0.1560         Yes
28              5.6196e+02         3261.9574         300000      0.7870          No
29              5.2847e+02         3228.4652          40280      0.1220         Yes
30              5.6177e+02         3261.7711         300000      0.8050          No
31              5.3101e+02         3231.0091          25720      0.0770         Yes
32              5.8257e+02         3282.5672         300000      0.8090          No
33              5.2834e+02         3228.3386          60440      0.1770         Yes
34              5.3236e+02         3232.3567         221640      0.5970         Yes
35              5.2628e+02         3226.2770          17560      0.0520         Yes
36              5.1863e+02         3218.6342          38640      0.1190         Yes
37              5.3696e+02         3236.9557          52880      0.1530         Yes
38              5.3438e+02         3234.3761          43320      0.1310         Yes
39              5.0999e+02         3209.9882          14280      0.0410         Yes
40              5.3573e+02         3235.7303          31840      0.0910         Yes
41              5.4530e+02         3245.3038         300000      0.7760          No
42              5.6536e+02         3265.3581         300000      0.8000          No
43              5.3673e+02         3236.7306          37560      0.1110         Yes
44              5.1127e+02         3211.2651          35680      0.1050         Yes
45              5.3884e+02         3238.8363          55040      0.1630         Yes
46              5.5525e+02         3255.2507         300000      0.7890          No
47              5.2499e+02         3224.9948          56560      0.1630         Yes
48              5.3345e+02         3233.4489          68160      0.2040         Yes
49              5.4662e+02         3246.6195         300000      0.7890          No
50              5.5154e+02         3251.5384         300000      0.7910          No
51              5.5452e+02         3254.5237         300000      0.7990          No
-------------------------------------------------------------------------------------
