
========================================================================================================================
F3 - HCLPSO-OC (D=30)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             8.674350e+04      87043.504292         300000      0.1430          No
2               9.6314e+04        96613.5863         300000      0.1430          No
3               9.4975e+04        95275.2748         300000      0.1430          No
4               1.5336e+05       153658.3055         300000      0.1430          No
5               6.0787e+04        61087.1818         300000      0.1560          No
6               1.1180e+05       112098.1007         300000      0.1400          No
7               9.9273e+04        99572.6499         300000      0.1400          No
8               6.4985e+04        65284.7385         300000      0.1410          No
9               7.2131e+04        72431.3135         300000      0.1460          No
10              7.8904e+04        79204.4609         300000      0.1440          No
11              9.5000e+04        95300.0772         300000      0.1410          No
12              1.5842e+05       158718.7319         300000      0.1410          No
13              7.8521e+04        78821.3114         300000      0.2620          No
14              4.3368e+04        43668.0191         300000      0.1550          No
15              5.2802e+04        53101.6857         300000      0.1450          No
16              8.7053e+04        87352.6291         300000      0.1410          No
17              5.0901e+04        51200.8982         300000      0.1410          No
18              8.5513e+04        85813.1882         300000      0.1430          No
19              5.0993e+04        51293.3922         300000      0.1400          No
20              4.4386e+04        44685.5070         300000      0.1400          No
21              8.8807e+04        89107.2900         300000      0.1400          No
22              7.3982e+04        74281.5759         300000      0.1400          No
23              4.6873e+04        47173.1532         300000      0.1400          No
24              9.4561e+04        94860.8691         300000      0.1400          No
25              1.2618e+05       126481.8082         300000      0.1400          No
26              1.5117e+04        15416.5658         300000      0.1400          No
27              1.2546e+05       125759.2488         300000      0.1400          No
28              1.1105e+05       111352.2666         300000      0.1400          No
29              1.3102e+05       131322.8934         300000      0.1400          No
30              1.4200e+05       142300.6392         300000      0.1420          No
31              1.7390e+05       174203.9817         300000      0.1430          No
32              2.6038e+04        26338.1655         300000      0.1400          No
33              3.3244e+04        33544.2758         300000      0.1400          No
34              4.5269e+04        45568.8537         300000      0.1400          No
35              1.1871e+05       119010.5389         300000      0.1400          No
36              1.9208e+05       192377.1533         300000      0.1420          No
37              7.5962e+04        76262.1498         300000      0.1400          No
38              7.6745e+04        77044.9693         300000      0.1400          No
39              1.2158e+05       121883.7258         300000      0.1420          No
40              1.4466e+05       144955.7802         300000      0.1470          No
41              1.1690e+05       117204.9756         300000      0.1450          No
42              6.9668e+04        69968.0694         300000      0.1460          No
43              6.0284e+04        60583.8259         300000      0.1530          No
44              5.1259e+04        51559.4812         300000      0.1450          No
45              2.9075e+04        29374.5632         300000      0.1410          No
46              3.1937e+04        32237.2014         300000      0.1460          No
47              2.7061e+04        27361.1024         300000      0.1410          No
48              1.4380e+05       144103.0814         300000      0.1400          No
49              8.7347e+04        87647.2109         300000      0.1400          No
50              4.1014e+04        41313.5343         300000      0.1420          No
51              3.2136e+04        32435.6430         300000      0.1410          No
-------------------------------------------------------------------------------------
