Function F1 - HCLPSO-OC (D=30)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               1.977103e+04        19871.033915         300000         0.1510          No
2                 1.8955e+04          19055.3312         300000         0.1470          No
3                 1.9715e+04          19815.2641         300000         0.1490          No
4                 5.1932e+03           5293.2256         300000         0.1450          No
5                 1.9745e+04          19844.8400         300000         0.1420          No
6                 8.9370e+02            993.7049         300000         0.1490          No
7                 6.5223e+08      652231152.9553         300000         0.1410          No
8                 1.9862e+04          19962.4306         300000         0.1430          No
9                 1.6549e+02            265.4900         300000         0.1420          No
10                2.0842e+04          20941.7671         300000         0.1390          No
11                2.0842e+04          20941.7671         300000         0.1490          No
12                5.4904e+03           5590.3765         300000         0.1440          No
13                6.5223e+08      652231152.9553         300000         0.1460          No
14                1.9903e+04          20003.4599         300000         0.1580          No
15                1.9661e+04          19760.8415         300000         0.1550          No
16                1.9730e+04          19829.5032         300000         0.1460          No
17                2.0816e+04          20915.7188         300000         0.1480          No
18                9.9549e+01            199.5491         300000         0.1420          No
19                5.4850e+03           5584.9941         300000         0.1440          No
20                2.0842e+04          20941.7671         300000         0.1470          No
21                5.0122e+03           5112.1756         300000         0.1430          No
22                1.7072e+03           1807.2274         300000         0.1380          No
23                5.1084e+03           5208.3701         300000         0.1390          No
24                5.1957e+03           5295.7329         300000         0.1410          No
25                2.0318e+04          20418.0700         300000         0.1500          No
26                6.5223e+08      652231152.9553         300000         0.1480          No
27                2.7558e+03           2855.8213         300000         0.1400          No
28                1.0268e+09     1026818487.7741         300000         0.1480          No
29                1.9180e+04          19279.7211         300000         0.1470          No
30                2.0018e+04          20118.1122         300000         0.1470          No
31                5.2677e+03           5367.7144         300000         0.1470          No
32                6.6956e+03           6795.6245         300000         0.1480          No
33                5.1520e+03           5251.9797         300000         0.1550          No
34                1.7003e+04          17102.6704         300000         0.1430          No
35                2.0511e+04          20610.8311         300000         0.1460          No
36                2.0842e+04          20941.7671         300000         0.1490          No
37                1.4062e+04          14162.1378         300000         0.1450          No
38                1.4657e+04          14756.7344         300000         0.1550          No
39                1.9739e+04          19839.1076         300000         0.1550          No
40                5.2142e+03           5314.1904         300000         0.1460          No
41                5.4904e+03           5590.3765         300000         0.1500          No
42                5.3193e+03           5419.2657         300000         0.1530          No
43                5.4443e+03           5544.3258         300000         0.1510          No
44                1.9381e+04          19480.7651         300000         0.1510          No
45                1.1841e+09     1184052633.1530         300000         0.1400          No
46                4.5836e+03           4683.5961         300000         0.1380          No
47                5.1408e+03           5240.8214         300000         0.1380          No
48                1.6945e+04          17045.1737         300000         0.1390          No
49                5.4904e+03           5590.3765         300000         0.1410          No
50                5.2326e+03           5332.5737         300000         0.1420          No
51                1.5835e+04          15934.7403         300000         0.1400          No
----------------------------------------------------------------------------------------------------
