
========================================================================================================================
F1 - HCLPSO-OC (D=30)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             5.009956e+03       5109.955817         300000      0.1350          No
2               4.7386e+03         4838.5783         300000      0.1310          No
3               5.1839e+03         5283.9008         300000      0.1390          No
4               5.2440e+03         5344.0482         300000      0.1300          No
5               5.1682e+03         5268.1947         300000      0.1310          No
6               2.0842e+04        20941.7671         300000      0.1280          No
7               2.0032e+04        20131.7997         300000      0.1310          No
8               2.0842e+04        20941.7671         300000      0.1300          No
9               5.2656e+03         5365.6455         300000      0.1320          No
10              1.8874e+03         1987.4164         300000      0.1300          No
11              1.9806e+04        19905.8882         300000      0.1310          No
12              9.8786e+03         9978.5774         300000      0.1300          No
13              1.9956e+04        20056.2565         300000      0.1310          No
14              1.9517e+04        19616.6805         300000      0.1310          No
15              5.2020e+03         5302.0092         300000      0.1310          No
16              5.3820e+02          638.1950         300000      0.1300          No
17              4.8552e+03         4955.2331         300000      0.1300          No
18              1.9760e+04        19860.1163         300000      0.1300          No
19              1.9725e+04        19824.6390         300000      0.1300          No
20              1.7104e+04        17203.5780         300000      0.1290          No
21              2.0410e+04        20510.0237         300000      0.1290          No
22              3.3216e+03         3421.5709         300000      0.1300          No
23              1.9818e+04        19918.3819         300000      0.1300          No
24              1.9844e+04        19944.3808         300000      0.1300          No
25              1.8396e+04        18495.6314         300000      0.1300          No
26              1.9052e+04        19151.8700         300000      0.1300          No
27              5.4904e+03         5590.3765         300000      0.1280          No
28              5.2899e+03         5389.9287         300000      0.1300          No
29              5.1689e+03         5268.8696         300000      0.1300          No
30              2.0842e+04        20941.7671         300000      0.1280          No
31              4.3599e+03         4459.8927         300000      0.1300          No
32              2.0188e+04        20288.3135         300000      0.1290          No
33              5.1885e+03         5288.5062         300000      0.1300          No
34              5.2133e+03         5313.3376         300000      0.1300          No
35              2.0000e+04        20100.3789         300000      0.1290          No
36              5.1410e+03         5240.9955         300000      0.1290          No
37              4.7813e+03         4881.3079         300000      0.1300          No
38              5.4904e+03         5590.3765         300000      0.1290          No
39              1.9999e+04        20099.1573         300000      0.1300          No
40              1.3759e+09   1375917792.5433         300000      0.1290          No
41              5.2186e+03         5318.6289         300000      0.1300          No
42              5.1060e+03         5205.9675         300000      0.1300          No
43              1.8933e+04        19033.3955         300000      0.1590          No
44              5.0929e+03         5192.8615         300000      0.1330          No
45              1.1841e+09   1184051893.8768         300000      0.1300          No
46              1.0128e+03         1112.8206         300000      0.1310          No
47              4.9858e+03         5085.8049         300000      0.1300          No
48              4.5479e+03         4647.8949         300000      0.1300          No
49              2.4185e+08    241848027.4432         300000      0.1280          No
50              5.2125e+03         5312.4715         300000      0.1300          No
51              5.2554e+03         5355.3926         300000      0.1330          No
-------------------------------------------------------------------------------------
