Function F15 - HCLPSO-OC (D=30)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               4.249868e+04        43998.679344         300000         0.1590          No
2                 3.0541e+04          32040.8806         300000         0.1700          No
3                 4.1952e+04          43452.1304         300000         0.1700          No
4                 2.9857e+04          31357.2161         300000         0.1670          No
5                 4.1811e+04          43310.5868         300000         0.1650          No
6                 3.1551e+04          33050.8597         300000         0.1650          No
7                 4.1772e+04          43272.4926         300000         0.1770          No
8                 3.6481e+04          37980.6360         300000         0.1720          No
9                 2.9774e+04          31273.5820         300000         0.1720          No
10                4.1622e+04          43121.6645         300000         0.1900          No
11                4.1425e+04          42924.7938         300000         0.1860          No
12                2.9955e+04          31455.1496         300000         0.1660          No
13                4.1537e+04          43037.2648         300000         0.1670          No
14                4.4326e+04          45825.5603         300000         0.1670          No
15                4.2433e+04          43933.0333         300000         0.1690          No
16                4.4725e+04          46224.5559         300000         0.1640          No
17                2.9590e+04          31090.2793         300000         0.1690          No
18                4.1963e+04          43463.4797         300000         0.1630          No
19                4.1789e+04          43288.5440         300000         0.1690          No
20                2.9587e+04          31087.3794         300000         0.1620          No
21                4.1695e+04          43195.4292         300000         0.1760          No
22                4.1574e+04          43073.8293         300000         0.1900          No
23                4.1490e+04          42989.9401         300000         0.1810          No
24                4.3548e+04          45047.5028         300000         0.1720          No
25                1.4843e+04          16343.1188         300000         0.1810          No
26                3.0622e+04          32122.3973         300000         0.1760          No
27                4.1511e+04          43010.9115         300000         0.1820          No
28                3.0306e+04          31805.7181         300000         0.1730          No
29                2.7588e+04          29088.2919         300000         0.1660          No
30                3.1556e+04          33056.3000         300000         0.1700          No
31                4.1443e+04          42942.5126         300000         0.1730          No
32                4.1981e+04          43480.9122         300000         0.1670          No
33                4.1985e+04          43485.0904         300000         0.1630          No
34                2.9664e+04          31163.6897         300000         0.1830          No
35                4.2713e+04          44212.8896         300000         0.1680          No
36                4.1972e+04          43471.5754         300000         0.1730          No
37                4.1795e+04          43295.2409         300000         0.1730          No
38                4.1623e+04          43123.0330         300000         0.1710          No
39                2.9755e+04          31255.1528         300000         0.1620          No
40                4.1844e+04          43344.0778         300000         0.1690          No
41                3.1271e+04          32771.0672         300000         0.1750          No
42                4.1660e+04          43160.0924         300000         0.1730          No
43                3.0002e+04          31501.7872         300000         0.1690          No
44                5.3309e+04          54808.5357         300000         0.1760          No
45                2.9949e+04          31448.9320         300000         0.1800          No
46                2.9764e+04          31263.6783         300000         0.1830          No
47                2.9767e+04          31267.3926         300000         0.1620          No
48                2.9975e+04          31474.8680         300000         0.1660          No
49                3.0122e+04          31621.8314         300000         0.1620          No
50                4.1767e+04          43267.0541         300000         0.1660          No
51                3.0884e+04          32383.5077         300000         0.1790          No
----------------------------------------------------------------------------------------------------
