
========================================================================================================================
F11 - HCLPSO-DC (D=30)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             1.138560e+02       1213.856015         115800      0.0740         Yes
2               1.1103e+02         1211.0312         103200      0.0550         Yes
3               1.3150e+02         1231.5027         116600      0.0670         Yes
4               9.5594e+01         1195.5935         131600      0.0710         Yes
5               1.9598e+02         1295.9783          99600      0.0530         Yes
6               2.4853e+02         1348.5318         300000      0.1910          No
7               2.0536e+02         1305.3648         115600      0.0760         Yes
8               1.2016e+02         1220.1558         106360      0.0670         Yes
9               1.3194e+02         1231.9403         129920      0.0740         Yes
10              1.0683e+02         1206.8301         122560      0.0690         Yes
11              1.7892e+02         1278.9222         159120      0.0850         Yes
12              1.7703e+02         1277.0316         116520      0.0630         Yes
13              1.2717e+02         1227.1658         101440      0.0560         Yes
14              1.0781e+02         1207.8060         116600      0.0640         Yes
15              2.6907e+01         1126.9075         134000      0.0710         Yes
16              1.5711e+02         1257.1067          94720      0.0510         Yes
17              7.1002e+01         1171.0015         124760      0.0680         Yes
18              1.4149e+02         1241.4911          91800      0.0500         Yes
19              6.3747e+01         1163.7472         145080      0.0800         Yes
20              3.1220e+02         1412.1962         300000      0.1710          No
21              9.0490e+01         1190.4902         136040      0.0750         Yes
22              2.2332e+02         1323.3200         300000      0.1960          No
23              1.8231e+02         1282.3129         208000      0.1150         Yes
24              7.2401e+01         1172.4015         152920      0.0820         Yes
25              1.4693e+02         1246.9343         114560      0.0610         Yes
26              1.4021e+02         1240.2090         105920      0.0660         Yes
27              1.6910e+02         1269.0953         107320      0.0570         Yes
28              1.3262e+02         1232.6168         117160      0.0650         Yes
29              1.6026e+02         1260.2576         129720      0.0710         Yes
30              3.1512e+02         1415.1222         300000      0.1790          No
31              1.9392e+02         1293.9165         112240      0.0620         Yes
32              1.8069e+02         1280.6875         135240      0.0850         Yes
33              1.3799e+02         1237.9912         129400      0.0710         Yes
34              3.5498e+02         1454.9826         300000      0.1660          No
35              1.4065e+02         1240.6512         123040      0.0650         Yes
36              3.3526e+01         1133.5263         111000      0.0590         Yes
37              3.8389e+01         1138.3889         127280      0.0680         Yes
38              6.4678e+01         1164.6777         102360      0.0540         Yes
39              4.2941e+01         1142.9408         109160      0.0580         Yes
40              3.1878e+01         1131.8783         174160      0.0930         Yes
41              2.3728e+02         1337.2835         300000      0.1640          No
42              3.2974e+02         1429.7387         300000      0.1690          No
43              2.9434e+01         1129.4343          98560      0.0530         Yes
44              1.1625e+02         1216.2461          98160      0.0520         Yes
45              2.6960e+02         1369.5967         300000      0.1650          No
46              4.0708e+02         1507.0777         300000      0.1640          No
47              1.5741e+02         1257.4096         133440      0.0710         Yes
48              1.0973e+02         1209.7304         149160      0.0790         Yes
49              2.3465e+01         1123.4645         136560      0.0730         Yes
50              1.8286e+02         1282.8589         115520      0.0610         Yes
51              1.3407e+02         1234.0741         195920      0.1070         Yes
-------------------------------------------------------------------------------------
