
========================================================================================================================
F21 - HCLPSO-DC (D=30)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             3.338327e+02       2433.832748          67240      0.0990         Yes
2               3.3558e+02         2435.5776          61400      0.0830         Yes
3               3.1433e+02         2414.3346         104520      0.1410         Yes
4               3.3448e+02         2434.4766          89000      0.1180         Yes
5               3.2243e+02         2422.4323         109480      0.1460         Yes
6               3.4641e+02         2446.4119          66840      0.0890         Yes
7               3.6455e+02         2464.5461          70360      0.0930         Yes
8               3.9499e+02         2494.9875         112440      0.1480         Yes
9               2.9093e+02         2390.9339          79560      0.1040         Yes
10              3.3438e+02         2434.3824          80480      0.1060         Yes
11              1.1375e+02         2213.7471          29080      0.0380         Yes
12              3.0797e+02         2407.9717          87880      0.1150         Yes
13              3.0095e+02         2400.9545          57040      0.0750         Yes
14              3.3223e+02         2432.2320          56480      0.0740         Yes
15              3.9816e+02         2498.1645         108880      0.1420         Yes
16              3.2997e+02         2429.9663          85080      0.1120         Yes
17              4.2562e+02         2525.6202         119400      0.1570         Yes
18              3.6405e+02         2464.0484          82360      0.1080         Yes
19              3.3073e+02         2430.7268          61280      0.0800         Yes
20              3.7627e+02         2476.2736          89880      0.1180         Yes
21              3.8366e+02         2483.6642         144240      0.1890         Yes
22              3.2356e+02         2423.5560         224000      0.2950         Yes
23              3.4461e+02         2444.6121         126400      0.1660         Yes
24              3.3467e+02         2434.6733          83200      0.1090         Yes
25              3.6724e+02         2467.2429         104400      0.1370         Yes
26              3.0002e+02         2400.0216          92560      0.1240         Yes
27              3.4129e+02         2441.2916          62360      0.0820         Yes
28              3.9559e+02         2495.5861         137960      0.1810         Yes
29              3.6325e+02         2463.2483          77120      0.1010         Yes
30              3.1936e+02         2419.3603         100200      0.1320         Yes
31              3.6307e+02         2463.0694         131760      0.1730         Yes
32              3.5669e+02         2456.6854          45840      0.0600         Yes
33              3.5583e+02         2455.8253         119360      0.1560         Yes
34              3.6304e+02         2463.0426          94760      0.1250         Yes
35              3.5488e+02         2454.8819          76640      0.1010         Yes
36              2.9131e+02         2391.3067          87120      0.1140         Yes
37              3.3384e+02         2433.8420          73560      0.0960         Yes
38              3.0909e+02         2409.0907          80200      0.1050         Yes
39              3.3968e+02         2439.6772         104200      0.1440         Yes
40              3.1831e+02         2418.3107          49040      0.0640         Yes
41              4.3117e+02         2531.1663         107080      0.1400         Yes
42              3.3496e+02         2434.9561         123960      0.1650         Yes
43              3.4441e+02         2444.4141          70600      0.0930         Yes
44              3.9150e+02         2491.5042         200520      0.2640         Yes
45              4.0137e+02         2501.3670          59080      0.0770         Yes
46              3.6477e+02         2464.7667          75920      0.1000         Yes
47              3.7592e+02         2475.9193          86120      0.1140         Yes
48              3.4483e+02         2444.8265          82360      0.1090         Yes
49              3.3806e+02         2438.0634          91000      0.1190         Yes
50              2.7981e+02         2379.8079          86640      0.1140         Yes
51              3.2657e+02         2426.5687          87240      0.1150         Yes
-------------------------------------------------------------------------------------
