Function F6 - HCLPSO-DC (D=30)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               8.832830e-01          600.883283            120         0.0010         Yes
2                 2.1588e-03            600.0022            360         0.0000         Yes
3                 7.2757e-01            600.7276            200         0.0000         Yes
4                 3.0744e-01            600.3074            480         0.0000         Yes
5                 3.5111e-01            600.3511             80         0.0000         Yes
6                 8.9309e-02            600.0893            120         0.0000         Yes
7                 3.9251e-04            600.0004            120         0.0000         Yes
8                 2.1914e+00            602.1914            200         0.0000         Yes
9                 2.3248e-01            600.2325            120         0.0000         Yes
10                9.8061e-02            600.0981            280         0.0000         Yes
11                1.4521e+00            601.4521            120         0.0000         Yes
12                1.3772e-01            600.1377            160         0.0000         Yes
13                4.8411e-02            600.0484            280         0.0000         Yes
14                2.9349e-02            600.0293            120         0.0000         Yes
15                4.4345e-02            600.0443            320         0.0000         Yes
16                3.2382e-02            600.0324            160         0.0000         Yes
17                5.6099e-02            600.0561            160         0.0000         Yes
18                1.4083e-01            600.1408            360         0.0000         Yes
19                3.6366e-02            600.0364            120         0.0000         Yes
20                1.6118e-01            600.1612            200         0.0000         Yes
21                4.9371e-02            600.0494            120         0.0000         Yes
22                3.3872e-02            600.0339            280         0.0000         Yes
23                2.7813e-02            600.0278            120         0.0000         Yes
24                8.1618e-02            600.0816            440         0.0000         Yes
25                3.0780e-03            600.0031            400         0.0000         Yes
26                8.2195e-01            600.8220            160         0.0000         Yes
27                3.4740e-01            600.3474            240         0.0000         Yes
28                3.2388e-02            600.0324            200         0.0000         Yes
29                3.9671e-01            600.3967            200         0.0000         Yes
30                1.2339e-01            600.1234            120         0.0000         Yes
31                3.8126e-03            600.0038            160         0.0000         Yes
32                4.5411e-03            600.0045            120         0.0000         Yes
33                9.4289e-01            600.9429            280         0.0000         Yes
34                4.6527e-03            600.0047             80         0.0000         Yes
35                2.7833e-02            600.0278            120         0.0000         Yes
36                1.1283e+00            601.1283            120         0.0000         Yes
37                3.6002e-01            600.3600            120         0.0000         Yes
38                5.6821e-01            600.5682            400         0.0000         Yes
39                8.9499e-02            600.0895            160         0.0000         Yes
40                4.8645e-04            600.0005            120         0.0000         Yes
41                2.6287e-01            600.2629            480         0.0000         Yes
42                8.1617e-01            600.8162            120         0.0000         Yes
43                1.4507e-01            600.1451            320         0.0000         Yes
44                6.6012e-02            600.0660            120         0.0000         Yes
45                1.0817e-04            600.0001            160         0.0000         Yes
46                4.6628e-01            600.4663             80         0.0000         Yes
47                2.2973e-01            600.2297            120         0.0000         Yes
48                3.2918e-02            600.0329            160         0.0000         Yes
49                4.5090e-02            600.0451            120         0.0000         Yes
50                4.3244e-02            600.0432            320         0.0000         Yes
51                5.0751e-01            600.5075            160         0.0000         Yes
----------------------------------------------------------------------------------------------------
