Function F20 - HCLPSO-OC (D=30)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               4.275097e+02         2427.509657         300000         0.3760          No
2                 2.6705e+02           2267.0511          64840         0.0790         Yes
3                 1.9737e+02           2197.3695         172320         0.2180         Yes
4                 3.0410e+02           2304.1007         158120         0.2060         Yes
5                 1.6241e+02           2162.4133         156920         0.1930         Yes
6                 1.7503e+02           2175.0299         114520         0.1470         Yes
7                 6.3159e+02           2631.5878         300000         0.4090          No
8                 2.7861e+02           2278.6063          81480         0.1020         Yes
9                 2.7197e+02           2271.9678         222560         0.2790         Yes
10                3.7799e+02           2377.9908         211720         0.2800         Yes
11                4.0106e+02           2401.0583         300000         0.3870          No
12                2.2382e+02           2223.8188         123360         0.1610         Yes
13                5.0809e+02           2508.0889         300000         0.3880          No
14                1.7384e+02           2173.8363         118880         0.1610         Yes
15                6.7121e+02           2671.2072         300000         0.3890          No
16                3.1229e+02           2312.2917         115080         0.1430         Yes
17                2.0750e+02           2207.5015         146000         0.1930         Yes
18                3.1105e+02           2311.0454         161120         0.2180         Yes
19                4.2645e+02           2426.4504         300000         0.3830          No
20                3.4988e+02           2349.8780         132600         0.1830         Yes
21                5.4509e+02           2545.0876         300000         0.3720          No
22                2.8049e+02           2280.4935         193000         0.2440         Yes
23                2.6542e+02           2265.4250          59680         0.0730         Yes
24                3.4951e+02           2349.5098         214480         0.2950         Yes
25                2.0438e+02           2204.3828          29760         0.0380         Yes
26                1.5985e+02           2159.8459         111880         0.1370         Yes
27                2.8521e+02           2285.2124         185280         0.2290         Yes
28                3.1329e+02           2313.2859          66400         0.0870         Yes
29                2.6430e+02           2264.3023         141600         0.1860         Yes
30                3.5402e+02           2354.0237         224840         0.2920         Yes
31                3.8800e+02           2387.9969         201520         0.2430         Yes
32                4.2291e+02           2422.9096         300000         0.3940          No
33                3.6809e+02           2368.0898         154160         0.1940         Yes
34                4.9387e+02           2493.8651         300000         0.4110          No
35                5.1766e+02           2517.6613         300000         0.3970          No
36                2.4613e+02           2246.1298         119920         0.1510         Yes
37                4.0187e+02           2401.8734         300000         0.3830          No
38                4.5330e+02           2453.3033         300000         0.3930          No
39                3.0471e+02           2304.7109          80520         0.0970         Yes
40                6.8254e+02           2682.5407         300000         0.3820          No
41                5.1902e+02           2519.0206         300000         0.3740          No
42                7.8124e+02           2781.2443         300000         0.3700          No
43                2.6449e+02           2264.4859         187840         0.2300         Yes
44                3.7755e+02           2377.5494         193440         0.2430         Yes
45                4.7538e+02           2475.3760         300000         0.3800          No
46                2.6075e+02           2260.7520         124280         0.1710         Yes
47                2.9970e+02           2299.7017         144200         0.1870         Yes
48                4.5019e+02           2450.1899         232400         0.2970         Yes
49                4.5953e+02           2459.5291         300000         0.3640          No
50                3.2431e+02           2324.3069         122520         0.1500         Yes
51                4.8364e+02           2483.6399         300000         0.3830          No
----------------------------------------------------------------------------------------------------
