
========================================================================================================================
F17 - HCLPSO-DC (D=30)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             2.838190e+02       1983.819013         168840      0.1910         Yes
2               5.0274e+02         2202.7429         300000      0.3390          No
3               3.8079e+02         2080.7851         300000      0.3260          No
4               3.2377e+02         2023.7653         158240      0.1770         Yes
5               4.6756e+02         2167.5596         300000      0.3410          No
6               4.5597e+02         2155.9665         300000      0.3370          No
7               3.2303e+02         2023.0273         180880      0.1990         Yes
8               5.2147e+02         2221.4703         300000      0.3310          No
9               1.5210e+02         1852.0974         137680      0.1520         Yes
10              4.3207e+02         2132.0689         300000      0.3290          No
11              2.7485e+02         1974.8538         146000      0.1610         Yes
12              5.4862e+02         2248.6152         300000      0.3330          No
13              4.3855e+02         2138.5495         300000      0.3350          No
14              3.3534e+02         2035.3415         156800      0.1720         Yes
15              4.6231e+02         2162.3081         300000      0.3360          No
16              7.0854e+02         2408.5423         300000      0.3340          No
17              3.7213e+02         2072.1315         300000      0.3240          No
18              2.8237e+02         1982.3733         112040      0.1320         Yes
19              3.9143e+02         2091.4333         300000      0.3550          No
20              6.1961e+02         2319.6129         300000      0.3380          No
21              1.9647e+02         1896.4658         229440      0.2560         Yes
22              5.1655e+02         2216.5527         300000      0.3350          No
23              4.8319e+02         2183.1865         300000      0.3260          No
24              2.7108e+02         1971.0761         232000      0.2680         Yes
25              2.9329e+02         1993.2946         140200      0.1600         Yes
26              3.0797e+02         2007.9705         141080      0.1620         Yes
27              5.6472e+02         2264.7249         300000      0.3380          No
28              4.7063e+02         2170.6319         300000      0.3270          No
29              4.6757e+02         2167.5674         300000      0.3380          No
30              6.0961e+02         2309.6148         300000      0.3200          No
31              2.1850e+02         1918.5018         189720      0.2090         Yes
32              3.6316e+02         2063.1569         300000      0.3220          No
33              2.2071e+02         1920.7078         101960      0.1130         Yes
34              4.9513e+02         2195.1313         300000      0.3250          No
35              5.3109e+02         2231.0899         300000      0.3310          No
36              2.4534e+02         1945.3392         152960      0.1690         Yes
37              4.9870e+02         2198.7033         300000      0.3350          No
38              2.7641e+02         1976.4148         156280      0.1730         Yes
39              3.8372e+02         2083.7202         300000      0.3270          No
40              2.9931e+02         1999.3125         138400      0.1510         Yes
41              3.4882e+02         2048.8155         300000      0.3340          No
42              5.2155e+02         2221.5478         300000      0.3260          No
43              5.8124e+02         2281.2440         300000      0.3200          No
44              4.0245e+02         2102.4464         300000      0.3360          No
45              5.7029e+02         2270.2933         300000      0.3340          No
46              3.9806e+02         2098.0579         300000      0.3380          No
47              1.8678e+02         1886.7818          98960      0.1100         Yes
48              2.4946e+02         1949.4601         260840      0.2930         Yes
49              4.6055e+02         2160.5487         300000      0.3330          No
50              3.2163e+02         2021.6325         239920      0.2660         Yes
51              5.9123e+02         2291.2350         300000      0.3240          No
-------------------------------------------------------------------------------------
