Function F30 - HCLPSO-OC (D=30)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               3.376184e+04        36761.838975         300000         1.9770          No
2                 2.3524e+04          26523.9451         300000         1.9010          No
3                 1.4370e+04          17369.8676         300000         1.9440          No
4                 2.8507e+04          31506.8122         300000         1.9670          No
5                 1.6036e+04          19036.4416         300000         1.9680          No
6                 1.0710e+05         110103.0509         300000         1.7880          No
7                 2.4536e+04          27536.2859         300000         1.9300          No
8                 2.2437e+05         227365.5434         300000         1.8220          No
9                 7.0050e+05         703496.7225         300000         1.8350          No
10                2.1858e+05         221575.7336         300000         1.8700          No
11                1.2307e+04          15306.6391         300000         1.9210          No
12                2.2769e+04          25768.6332         300000         1.9350          No
13                3.8036e+04          41036.0937         300000         1.7780          No
14                2.0120e+04          23119.9928         300000         1.9190          No
15                1.5295e+05         155953.1115         300000         1.8410          No
16                1.9136e+04          22135.6907         300000         1.9530          No
17                6.8203e+04          71202.5564         300000         1.9800          No
18                1.2701e+04          15700.5859         300000         1.9490          No
19                1.2676e+04          15676.1452         300000         1.9180          No
20                1.9942e+04          22941.6816         300000         1.9310          No
21                1.6096e+04          19096.2135         300000         1.8840          No
22                1.2145e+04          15144.9655         300000         1.9400          No
23                1.2230e+04          15230.1141         300000         1.9050          No
24                1.3507e+04          16507.3337         300000         1.9040          No
25                1.6626e+04          19626.0189         300000         2.0450          No
26                1.2821e+04          15821.0658         300000         1.9260          No
27                2.1944e+04          24944.1046         300000         1.8420          No
28                4.6980e+04          49980.3491         300000         1.8820          No
29                4.2553e+04          45552.8610         300000         1.8560          No
30                2.3508e+04          26507.7616         300000         1.9310          No
31                1.2493e+04          15493.4022         300000         1.9080          No
32                1.3416e+04          16415.9709         300000         1.8240          No
33                2.5579e+05         258788.4113         300000         1.9890          No
34                1.2169e+04          15168.7209         300000         1.9650          No
35                1.5616e+04          18616.0259         300000         1.9310          No
36                2.1489e+04          24488.9268         300000         1.9260          No
37                6.5146e+04          68146.1394         300000         1.9750          No
38                1.7986e+04          20985.6645         300000         1.8440          No
39                2.6944e+04          29943.6247         300000         1.9580          No
40                5.4619e+04          57618.8467         300000         1.7430          No
41                1.8536e+04          21535.8645         300000         1.8610          No
42                4.6274e+04          49273.8713         300000         1.8450          No
43                1.8051e+04          21050.5594         300000         1.8910          No
44                2.2550e+04          25550.0829         300000         1.9080          No
45                1.7096e+04          20096.0769         300000         1.8770          No
46                2.0776e+04          23775.8638         300000         1.8620          No
47                3.2155e+05         324549.8024         300000         1.9830          No
48                2.0642e+04          23642.4741         300000         1.8370          No
49                9.8956e+04         101956.1816         300000         1.9420          No
50                2.4616e+04          27615.5334         300000         1.9010          No
51                8.4314e+04          87314.4101         300000         1.8210          No
----------------------------------------------------------------------------------------------------
