
========================================================================================================================
F28 - HCLPSO-DC (D=30)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             5.864161e+02       3386.416100         300000      0.8190          No
2               5.9367e+02         3393.6672         300000      0.8120          No
3               4.9959e+02         3299.5851          61760      0.1740         Yes
4               4.8093e+02         3280.9313         119680      0.3290         Yes
5               6.3033e+02         3430.3269         300000      0.8390          No
6               5.3477e+02         3334.7663         132160      0.3590         Yes
7               6.3743e+02         3437.4304         300000      0.7860          No
8               5.3489e+02         3334.8931          79960      0.2210         Yes
9               1.2743e+03         4074.2560         300000      0.7950          No
10              3.8777e+03         6677.7188         300000      0.6890          No
11              6.5480e+02         3454.7976         300000      0.8010          No
12              3.6557e+03         6455.7128         300000      0.7090          No
13              4.6414e+02         3264.1442          63000      0.1750         Yes
14              3.7225e+03         6522.5055         300000      0.6870          No
15              3.7585e+03         6558.4999         300000      0.6880          No
16              3.7780e+03         6578.0439         300000      0.6840          No
17              5.2080e+02         3320.8009          90320      0.2490         Yes
18              3.6500e+03         6450.0003         300000      0.6870          No
19              6.7301e+02         3473.0067         300000      0.7960          No
20              5.5349e+02         3353.4899         194360      0.5240         Yes
21              4.9336e+02         3293.3624          73040      0.2020         Yes
22              6.3189e+02         3431.8882         300000      0.7850          No
23              3.5494e+03         6349.4321         300000      0.7150          No
24              3.4949e+03         6294.9038         300000      0.7270          No
25              3.7854e+03         6585.3861         300000      0.6860          No
26              1.4442e+03         4244.1810         300000      0.7610          No
27              3.9601e+03         6760.0862         300000      0.6890          No
28              6.0615e+02         3406.1514         300000      0.7820          No
29              6.6862e+02         3468.6162         300000      0.7950          No
30              2.6050e+03         5404.9703         300000      0.7650          No
31              6.7760e+02         3477.6019         300000      0.7650          No
32              5.0534e+02         3305.3410         111320      0.3080         Yes
33              6.3166e+02         3431.6637         300000      0.7740          No
34              1.0267e+03         3826.6880         300000      0.8340          No
35              3.6667e+03         6466.7450         300000      0.6980          No
36              6.1040e+02         3410.4043         300000      0.7970          No
37              3.6929e+03         6492.9149         300000      0.6940          No
38              4.2837e+02         3228.3711          87440      0.2430         Yes
39              3.6018e+03         6401.7731         300000      0.7100          No
40              4.9617e+02         3296.1659          74880      0.2060         Yes
41              5.8642e+02         3386.4161         300000      0.8060          No
42              3.9062e+03         6706.2063         300000      0.7300          No
43              3.7085e+03         6508.5352         300000      0.7040          No
44              4.6922e+02         3269.2184          64840      0.1810         Yes
45              6.2901e+02         3429.0052         300000      0.7960          No
46              6.4122e+02         3441.2212         300000      0.7870          No
47              3.6667e+03         6466.7450         300000      0.6960          No
48              6.3822e+02         3438.2172         300000      0.7950          No
49              3.7060e+03         6505.9905         300000      0.6870          No
50              3.8258e+03         6625.7929         300000      0.6800          No
51              1.0951e+03         3895.0732         300000      0.7560          No
-------------------------------------------------------------------------------------
