
========================================================================================================================
F24 - HCLPSO-OC (D=30)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             5.848267e+02       2984.826739         300000      0.6590          No
2               6.4332e+02         3043.3181         300000      0.6600          No
3               5.8813e+02         2988.1330         300000      0.6520          No
4               5.9892e+02         2998.9226         300000      0.6470          No
5               5.5608e+02         2956.0778         300000      0.6450          No
6               5.2459e+02         2924.5869         300000      0.6510          No
7               6.4494e+02         3044.9380         300000      0.6600          No
8               5.9776e+02         2997.7622         300000      0.6560          No
9               6.5109e+02         3051.0933         300000      0.6470          No
10              6.0162e+02         3001.6171         300000      0.6470          No
11              5.9146e+02         2991.4565         300000      0.6400          No
12              5.9247e+02         2992.4684         300000      0.6500          No
13              6.2075e+02         3020.7474         300000      0.6350          No
14              6.0223e+02         3002.2295         300000      0.6460          No
15              5.5517e+02         2955.1725         300000      0.6460          No
16              5.7062e+02         2970.6170         300000      0.6600          No
17              6.0096e+02         3000.9609         300000      0.6510          No
18              6.0646e+02         3006.4630         300000      0.6600          No
19              5.7911e+02         2979.1131         300000      0.6490          No
20              5.8552e+02         2985.5155         300000      0.6390          No
21              5.5993e+02         2959.9298         300000      0.6720          No
22              5.7586e+02         2975.8572         300000      0.6390          No
23              5.8366e+02         2983.6582         300000      0.6400          No
24              5.7024e+02         2970.2417         300000      0.6570          No
25              5.6676e+02         2966.7620         300000      0.6550          No
26              6.0376e+02         3003.7606         300000      0.6390          No
27              5.4696e+02         2946.9626         300000      0.6490          No
28              6.3721e+02         3037.2133         300000      0.6650          No
29              5.8553e+02         2985.5344         300000      0.6550          No
30              6.3918e+02         3039.1850         300000      0.6410          No
31              5.3370e+02         2933.6989         300000      0.6460          No
32              6.4429e+02         3044.2905         300000      0.6460          No
33              5.6715e+02         2967.1528         300000      0.6460          No
34              6.5125e+02         3051.2452         300000      0.6400          No
35              5.9189e+02         2991.8924         300000      0.6480          No
36              5.4315e+02         2943.1488         300000      0.6440          No
37              5.8637e+02         2986.3735         300000      0.6430          No
38              6.5043e+02         3050.4313         300000      0.6350          No
39              6.0230e+02         3002.3004         300000      0.6520          No
40              6.2523e+02         3025.2345         300000      0.6430          No
41              5.9853e+02         2998.5270         300000      0.6300          No
42              5.8123e+02         2981.2306         300000      0.6470          No
43              6.0373e+02         3003.7274         300000      0.6400          No
44              5.5621e+02         2956.2061         300000      0.6520          No
45              5.8392e+02         2983.9165         300000      0.6500          No
46              5.6454e+02         2964.5382         300000      0.6450          No
47              5.8841e+02         2988.4121         300000      0.6410          No
48              6.3017e+02         3030.1705         300000      0.6620          No
49              5.3419e+02         2934.1924         300000      0.6490          No
50              5.9964e+02         2999.6391         300000      0.6460          No
51              5.8216e+02         2982.1581         300000      0.6310          No
-------------------------------------------------------------------------------------
