
========================================================================================================================
F9 - HCLPSO-DC (D=30)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             4.447008e+00        904.447008         138240      0.1010         Yes
2               1.6316e+00          901.6316         111840      0.0770         Yes
3               2.0859e+00          902.0859          98440      0.0660         Yes
4               2.4507e+00          902.4507         139800      0.0940         Yes
5               4.9013e+00          904.9013         126320      0.0840         Yes
6               1.1173e+02         1011.7292         129840      0.0860         Yes
7               1.1772e+00          901.1772         122480      0.0820         Yes
8               7.2291e-01          900.7229          99400      0.0670         Yes
9               3.2698e+00          903.2698         112440      0.0760         Yes
10              3.5811e-01          900.3581         122080      0.0810         Yes
11              8.1244e-01          900.8124         102000      0.0680         Yes
12              8.1244e-01          900.8124          97680      0.0650         Yes
13              1.4525e+00          901.4525         107640      0.0720         Yes
14              2.0859e+00          902.0859         102600      0.0680         Yes
15              3.4488e+00          903.4488         124040      0.0820         Yes
16              1.3563e+00          901.3563         108040      0.0720         Yes
17              1.3563e+00          901.3563         112480      0.0760         Yes
18              6.3338e-01          900.6334          91920      0.0610         Yes
19              2.5402e+00          902.5402         110160      0.0740         Yes
20              1.6316e+00          901.6316         110720      0.1340         Yes
21              7.5402e+00          907.5402         126680      0.0850         Yes
22              6.3338e-01          900.6334          94920      0.0650         Yes
23              1.0877e+00          901.0877          98360      0.0720         Yes
24              7.2291e-01          900.7229         104280      0.0960         Yes
25              4.0822e+00          904.0822         104360      0.0730         Yes
26              7.2291e-01          900.7229         104120      0.0700         Yes
27              6.7578e+01          967.5784         131600      0.0880         Yes
28              5.4385e-01          900.5439          98840      0.0660         Yes
29              2.6858e-01          900.2686         114720      0.0760         Yes
30              5.2137e+01          952.1373         167320      0.1110         Yes
31              1.7906e-01          900.1791         102720      0.0680         Yes
32              6.3338e-01          900.6334          98200      0.0660         Yes
33              2.1754e+00          902.1754         114640      0.0760         Yes
34              9.1759e+00          909.1759         107480      0.0720         Yes
35              7.1750e+00          907.1750         118840      0.0790         Yes
36              1.1772e+00          901.1772          95880      0.0640         Yes
37              2.6858e-01          900.2686          98520      0.0660         Yes
38              2.3377e+00          902.3377         118400      0.0790         Yes
39              1.0106e+02         1001.0557         115680      0.0770         Yes
40              7.8444e-12          900.0000          96360      0.0650         Yes
41              1.1772e+00          901.1772         103440      0.0690         Yes
42              1.9897e+00          901.9897         103240      0.0690         Yes
43              1.1234e+02         1012.3391         118040      0.0810         Yes
44              1.2804e+01          912.8039         121880      0.0810         Yes
45              1.6316e+00          901.6316          97960      0.0650         Yes
46              1.7211e+00          901.7211         103520      0.0690         Yes
47              2.8155e+00          902.8155         104440      0.0700         Yes
48              4.1541e+01          941.5414         121280      0.0830         Yes
49              1.5420e+00          901.5420         101200      0.0680         Yes
50              1.2907e+01          912.9067         116920      0.0800         Yes
51              1.8093e-01          900.1809         113280      0.0760         Yes
-------------------------------------------------------------------------------------
