Function F11 - HCLPSO-DC (D=30)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               2.989200e+01         1129.892003         119240         0.0660         Yes
2                 8.0940e+01           1180.9400         153440         0.0820         Yes
3                 1.2343e+02           1223.4333         137800         0.0750         Yes
4                 7.7780e+01           1177.7797         100280         0.0540         Yes
5                 1.9795e+02           1297.9531         117720         0.0630         Yes
6                 9.4720e+01           1194.7201         147960         0.0790         Yes
7                 1.2444e+02           1224.4372         165200         0.0890         Yes
8                 1.0752e+02           1207.5217         109240         0.0590         Yes
9                 1.3256e+02           1232.5564         101880         0.0540         Yes
10                1.0356e+02           1203.5561          97800         0.0530         Yes
11                2.0616e+02           1306.1607         163800         0.0870         Yes
12                1.3092e+02           1230.9156         109000         0.0580         Yes
13                1.2583e+02           1225.8277         129560         0.0690         Yes
14                1.2815e+02           1228.1502         175640         0.0930         Yes
15                1.1969e+02           1219.6880         118680         0.0630         Yes
16                2.8616e+01           1128.6161         104840         0.0550         Yes
17                1.0619e+02           1206.1902         117560         0.0620         Yes
18                1.6754e+02           1267.5378         125920         0.0660         Yes
19                9.6500e+01           1196.5004         114240         0.0610         Yes
20                9.1800e+01           1191.8004         120880         0.0640         Yes
21                1.0641e+02           1206.4117         178200         0.0960         Yes
22                4.1496e+02           1514.9575         300000         0.1650          No
23                4.5774e+01           1145.7735         172880         0.0920         Yes
24                1.1513e+02           1215.1255         124040         0.0660         Yes
25                1.5787e+02           1257.8705         116560         0.0620         Yes
26                1.6156e+02           1261.5624         136600         0.0720         Yes
27                1.2217e+02           1222.1682         100720         0.0530         Yes
28                1.5893e+02           1258.9281         108680         0.0570         Yes
29                1.9210e+02           1292.1025         178360         0.0940         Yes
30                7.7798e+01           1177.7976         182360         0.0970         Yes
31                1.3945e+02           1239.4549         108320         0.0570         Yes
32                6.9471e+01           1169.4710         181240         0.0960         Yes
33                1.1972e+02           1219.7186         125680         0.0670         Yes
34                1.6157e+02           1261.5654         126360         0.0670         Yes
35                4.6829e+01           1146.8294         143520         0.0760         Yes
36                1.8273e+02           1282.7299         125880         0.0670         Yes
37                2.0009e+02           1300.0942         147200         0.0780         Yes
38                1.7812e+02           1278.1192         131960         0.0700         Yes
39                2.6128e+02           1361.2772         300000         0.1650          No
40                2.4260e+02           1342.5961         300000         0.1650          No
41                1.4640e+02           1246.3983         135720         0.0720         Yes
42                3.1370e+02           1413.6957         300000         0.1640          No
43                1.0238e+02           1202.3776         135440         0.0720         Yes
44                1.9530e+02           1295.3042         181600         0.0960         Yes
45                1.8615e+02           1286.1547         186600         0.0990         Yes
46                6.7027e+01           1167.0268         120640         0.0640         Yes
47                2.1898e+02           1318.9836         170560         0.0890         Yes
48                2.0795e+02           1307.9502         150720         0.0800         Yes
49                3.6327e+02           1463.2722         300000         0.1630          No
50                1.7900e+02           1279.0020         126280         0.0670         Yes
51                1.0972e+02           1209.7176         194200         0.1040         Yes
----------------------------------------------------------------------------------------------------
