Function F11 - HCLPSO-OC (D=30)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               1.177996e+02         1217.799600         111840         0.0650         Yes
2                 4.1401e+01           1141.4009          94880         0.0560         Yes
3                 1.6910e+02           1269.1015         121480         0.0700         Yes
4                 1.4757e+02           1247.5729         130280         0.0750         Yes
5                 1.4997e+02           1249.9710         120920         0.0700         Yes
6                 1.4637e+02           1246.3748         131320         0.0740         Yes
7                 1.0555e+02           1205.5547          87280         0.0530         Yes
8                 1.8947e+02           1289.4675          98400         0.0890         Yes
9                 9.4803e+01           1194.8034         100000         0.0630         Yes
10                1.2229e+02           1222.2900          95600         0.0630         Yes
11                4.4208e+02           1542.0788         300000         0.1770          No
12                1.8385e+02           1283.8538         191240         0.1090         Yes
13                1.2282e+02           1222.8243          79480         0.0460         Yes
14                1.8769e+02           1287.6857         144440         0.0860         Yes
15                2.4958e+02           1349.5812         300000         0.1800          No
16                1.4289e+02           1242.8922          88400         0.0520         Yes
17                8.3299e+01           1183.2989         115520         0.0700         Yes
18                1.2957e+02           1229.5682         114440         0.0700         Yes
19                1.0746e+02           1207.4565         125320         0.0810         Yes
20                1.1097e+02           1210.9701         100800         0.0600         Yes
21                2.1801e+02           1318.0086         140880         0.0780         Yes
22                2.2357e+02           1323.5660         300000         0.1820          No
23                1.5024e+02           1250.2401         146280         0.0840         Yes
24                1.9981e+02           1299.8084         115840         0.0650         Yes
25                1.3935e+02           1239.3538          91320         0.0560         Yes
26                1.4271e+02           1242.7089         117480         0.0720         Yes
27                1.6097e+02           1260.9680         110200         0.0660         Yes
28                5.2646e+01           1152.6457         109080         0.0660         Yes
29                1.2356e+02           1223.5621         114200         0.0730         Yes
30                1.3821e+02           1238.2126         124240         0.0750         Yes
31                4.9804e+01           1149.8042         102000         0.0600         Yes
32                1.0118e+02           1201.1785         116880         0.0740         Yes
33                5.9167e+01           1159.1668         176880         0.1090         Yes
34                2.8286e+02           1382.8619         300000         0.1870          No
35                1.6885e+02           1268.8529         108400         0.0630         Yes
36                8.2394e+01           1182.3943         101840         0.0570         Yes
37                1.0863e+02           1208.6347         109720         0.0660         Yes
38                1.4288e+02           1242.8829         107160         0.0600         Yes
39                2.3652e+02           1336.5234         300000         0.2050          No
40                1.4255e+02           1242.5505         100200         0.0600         Yes
41                1.6317e+02           1263.1652         135200         0.0820         Yes
42                1.1454e+02           1214.5371         131400         0.0760         Yes
43                1.1276e+02           1212.7646         115120         0.0670         Yes
44                1.9034e+01           1119.0339         100120         0.0550         Yes
45                8.8146e+01           1188.1456         114720         0.0720         Yes
46                4.7507e+01           1147.5075         104640         0.0590         Yes
47                1.5805e+02           1258.0481          92680         0.0590         Yes
48                1.3457e+02           1234.5690          88320         0.0580         Yes
49                1.3381e+02           1233.8105         126760         0.0710         Yes
50                1.2643e+02           1226.4281         143200         0.0780         Yes
51                1.9647e+02           1296.4688         111520         0.0620         Yes
----------------------------------------------------------------------------------------------------
