
========================================================================================================================
F18 - HCLPSO-OC (D=30)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             1.968222e+05     198622.182513         300000      0.1740          No
2               7.3733e+05       739129.6588         300000      0.1730          No
3               7.2775e+05       729547.6188         300000      0.1730          No
4               6.0089e+05       602688.4558         300000      0.1710          No
5               6.4946e+05       651260.5404         300000      0.1690          No
6               3.4331e+05       345114.8068         300000      0.1730          No
7               3.3209e+05       333889.3108         300000      0.1720          No
8               4.1696e+05       418759.8928         300000      0.1710          No
9               1.3263e+06      1328094.7714         300000      0.1720          No
10              5.6479e+05       566590.2828         300000      0.1720          No
11              2.1116e+05       212955.1040         300000      0.1720          No
12              2.9821e+05       300006.3572         300000      0.1710          No
13              2.9608e+05       297878.6671         300000      0.1700          No
14              5.5213e+05       553932.6045         300000      0.1670          No
15              2.8643e+05       288228.1021         300000      0.1690          No
16              3.8024e+05       382039.4993         300000      0.1700          No
17              3.1360e+05       315404.9446         300000      0.1720          No
18              4.4924e+05       451036.1279         300000      0.1710          No
19              1.4862e+05       150422.0522         300000      0.1710          No
20              3.6318e+05       364984.7153         300000      0.1710          No
21              9.2298e+05       924778.3767         300000      0.1720          No
22              3.3785e+05       339650.0324         300000      0.1690          No
23              5.5107e+05       552868.6374         300000      0.1700          No
24              1.9174e+06      1919155.0564         300000      0.1720          No
25              6.4837e+05       650165.8296         300000      0.1720          No
26              6.2506e+05       626855.5679         300000      0.1720          No
27              3.5599e+04        37398.9752         300000      0.1710          No
28              2.5193e+05       253732.4867         300000      0.1710          No
29              7.4222e+05       744024.9993         300000      0.1720          No
30              1.1491e+06      1150867.6681         300000      0.1710          No
31              1.3428e+06      1344578.4665         300000      0.1700          No
32              6.7729e+05       679094.8602         300000      0.1720          No
33              6.1688e+05       618677.9580         300000      0.1710          No
34              9.0791e+05       909711.3154         300000      0.1710          No
35              7.8455e+05       786351.8751         300000      0.1720          No
36              4.1346e+05       415261.2212         300000      0.1670          No
37              7.0487e+05       706665.6479         300000      0.1710          No
38              1.0218e+05       103984.5729         300000      0.1710          No
39              7.9424e+05       796038.6347         300000      0.1680          No
40              1.5764e+06      1578215.0698         300000      0.1710          No
41              4.2425e+05       426052.5787         300000      0.1720          No
42              3.1889e+05       320688.6067         300000      0.1710          No
43              2.2321e+05       225006.8981         300000      0.1700          No
44              6.3293e+05       634727.3882         300000      0.1700          No
45              4.2240e+05       424195.6772         300000      0.1720          No
46              1.1829e+05       120089.6554         300000      0.1700          No
47              6.2358e+05       625380.3878         300000      0.1720          No
48              3.3776e+05       339563.2643         300000      0.1720          No
49              6.9813e+05       699934.4269         300000      0.1710          No
50              3.4161e+05       343409.6694         300000      0.1690          No
51              1.3427e+06      1344502.3309         300000      0.1680          No
-------------------------------------------------------------------------------------
