
========================================================================================================================
F12 - HCLPSO-OC (D=30)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             2.212870e+08  221288205.857868         300000      0.2050          No
2               2.3092e+06      2310395.6596         300000      0.2650          No
3               2.3843e+06      2385492.6257         300000      0.1920          No
4               1.4595e+06      1460659.3606         300000      0.1970          No
5               7.6026e+05       761463.3275         300000      0.2010          No
6               1.6770e+05       168898.0412         300000      0.2170          No
7               1.8257e+05       183772.6997         300000      0.2120          No
8               3.2788e+06      3279954.5462         300000      0.1970          No
9               1.4605e+06      1461690.5655         300000      0.1860          No
10              1.0184e+07     10185417.1464         300000      0.1840          No
11              1.4321e+07     14321922.2291         300000      0.1890          No
12              6.5744e+05       658642.4338         300000      0.1820          No
13              1.7650e+05       177701.9256         300000      0.1860          No
14              1.4185e+07     14185947.2248         300000      0.1930          No
15              2.6149e+05       262693.9288         300000      0.1970          No
16              9.7973e+05       980932.9458         300000      0.1870          No
17              6.6138e+06      6615049.3137         300000      0.1870          No
18              1.0953e+05       110725.7216         300000      0.1900          No
19              9.8059e+06      9807081.8301         300000      0.1860          No
20              2.1562e+05       216823.1088         300000      0.1850          No
21              1.0404e+07     10404960.3197         300000      0.1830          No
22              4.3346e+06      4335799.5641         300000      0.1840          No
23              1.0745e+06      1075659.0480         300000      0.1960          No
24              1.2822e+06      1283365.2792         300000      0.1850          No
25              3.0071e+05       301909.6330         300000      0.1920          No
26              2.5616e+05       257357.2859         300000      0.1940          No
27              6.0037e+04        61236.6150         300000      0.1990          No
28              1.7671e+07     17672699.0545         300000      0.1910          No
29              2.7181e+06      2719277.7004         300000      0.1850          No
30              2.8002e+04        29201.8574         300000      0.1840          No
31              3.7514e+05       376341.5477         300000      0.1800          No
32              8.3237e+05       833567.5268         300000      0.1830          No
33              2.6410e+06      2642169.1362         300000      0.1970          No
34              1.1555e+05       116753.7025         300000      0.1780          No
35              7.0221e+05       703409.4717         300000      0.1890          No
36              3.5785e+05       359053.6562         300000      0.1920          No
37              3.2285e+05       324051.5436         300000      0.1840          No
38              2.2199e+05       223191.1219         300000      0.1870          No
39              3.2787e+05       329074.0207         300000      0.1820          No
40              5.9100e+06      5911207.7996         300000      0.1780          No
41              8.1913e+04        83113.1362         300000      0.1900          No
42              3.3601e+05       337213.0580         300000      0.1790          No
43              1.7049e+06      1706074.2318         300000      0.1830          No
44              4.0012e+04        41212.2016         300000      0.1830          No
45              8.0793e+05       809133.2738         300000      0.1760          No
46              1.0392e+07     10392928.9019         300000      0.1950          No
47              5.0141e+04        51341.1801         300000      0.1960          No
48              1.1168e+07     11168839.2885         300000      0.1930          No
49              1.4190e+05       143095.9363         300000      0.1930          No
50              1.8016e+05       181361.6064         300000      0.1890          No
51              2.3305e+05       234252.3889         300000      0.1860          No
-------------------------------------------------------------------------------------
