
========================================================================================================================
F22 - HCLPSO-OC (D=30)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             5.847618e+03       8047.618281         300000      0.6650          No
2               4.5279e+03         6727.9237         300000      0.6830          No
3               1.0249e+02         2302.4946          62520      0.1470         Yes
4               4.3397e+03         6539.7481         300000      0.6860          No
5               3.8576e+03         6057.5835         300000      0.6670          No
6               4.2721e+03         6472.1028         300000      0.6910          No
7               5.3262e+03         7526.2351         300000      0.6870          No
8               4.4725e+03         6672.4593         300000      0.6630          No
9               1.0000e+02         2300.0000          49920      0.1170         Yes
10              5.1289e+03         7328.9284         300000      0.6910          No
11              4.9486e+03         7148.5530         300000      0.6910          No
12              1.0000e+02         2300.0000          87280      0.1990         Yes
13              5.9948e+03         8194.7750         300000      0.6900          No
14              5.0696e+03         7269.6257         300000      0.6740          No
15              4.6296e+03         6829.5955         300000      0.6920          No
16              4.1657e+02         2616.5679          97200      0.2170         Yes
17              4.5735e+03         6773.4880         300000      0.6710          No
18              3.9582e+03         6158.1519         300000      0.6740          No
19              4.7751e+03         6975.1417         300000      0.6950          No
20              5.4985e+03         7698.4888         300000      0.6940          No
21              4.6431e+03         6843.1376         300000      0.6620          No
22              4.8056e+03         7005.6141         300000      0.6810          No
23              6.2329e+03         8432.8978         300000      0.6920          No
24              5.0816e+03         7281.6012         300000      0.6690          No
25              6.1576e+03         8357.6266         300000      0.6900          No
26              4.0612e+02         2606.1219          64400      0.1480         Yes
27              4.9729e+03         7172.9430         300000      0.6790          No
28              4.0119e+03         6211.9436         300000      0.6560          No
29              5.1602e+03         7360.2039         300000      0.6550          No
30              1.0000e+02         2300.0000          66600      0.1550         Yes
31              1.0000e+02         2300.0000          47320      0.1110         Yes
32              3.9094e+03         6109.3951         300000      0.6770          No
33              1.0000e+02         2300.0000          52280      0.1230         Yes
34              4.6990e+02         2669.8987         300000      0.5250          No
35              5.1022e+03         7302.2339         300000      0.6710          No
36              4.1671e+02         2616.7097          89200      0.1940         Yes
37              4.6832e+03         6883.2000         300000      0.6000          No
38              1.0000e+02         2300.0000          56800      0.1310         Yes
39              5.1015e+02         2710.1465         300000      0.5930          No
40              1.0000e+02         2300.0000          70800      0.1650         Yes
41              4.0491e+03         6249.1017         300000      0.6820          No
42              1.0000e+02         2300.0000          54760      0.1280         Yes
43              5.4920e+03         7691.9528         300000      0.6820          No
44              4.1896e+03         6389.6002         300000      0.6580          No
45              3.9797e+03         6179.7059         300000      0.6900          No
46              1.0000e+02         2300.0000          50640      0.1180         Yes
47              4.7384e+03         6938.4069         300000      0.6490          No
48              4.6882e+03         6888.1660         300000      0.6900          No
49              3.3935e+03         5593.4517         300000      0.6830          No
50              5.5817e+02         2758.1680         300000      0.5650          No
51              1.0000e+02         2300.0000          55680      0.1310         Yes
-------------------------------------------------------------------------------------
