
========================================================================================================================
F4 - HCLPSO-OC (D=30)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             9.031431e+01        490.314307         300000      0.1620          No
2               8.7987e+01          487.9870         300000      0.1580          No
3               8.7987e+01          487.9870         300000      0.1560          No
4               1.0413e+02          504.1349         300000      0.1520          No
5               8.7987e+01          487.9870         300000      0.1530          No
6               6.2354e+01          462.3537         247640      0.1230         Yes
7               1.0413e+02          504.1349         300000      0.1520          No
8               8.7987e+01          487.9870         300000      0.1520          No
9               9.9227e+01          499.2267         300000      0.1520          No
10              1.0413e+02          504.1349         300000      0.1520          No
11              9.0314e+01          490.3143         300000      0.1520          No
12              1.6829e+02          568.2943         300000      0.1670          No
13              1.0132e+02          501.3235         300000      0.1530          No
14              2.0984e+02          609.8400         300000      0.1520          No
15              9.9227e+01          499.2267         300000      0.1530          No
16              8.7987e+01          487.9870         300000      0.1590          No
17              1.2981e+02          529.8134         300000      0.1550          No
18              9.0398e+01          490.3977         300000      0.1530          No
19              9.0314e+01          490.3143         300000      0.1520          No
20              1.5862e+02          558.6224         300000      0.1510          No
21              8.7987e+01          487.9870         300000      0.1520          No
22              8.7987e+01          487.9870         300000      0.1510          No
23              8.7484e+01          487.4842         300000      0.1530          No
24              1.1664e+02          516.6403         300000      0.1510          No
25              9.0314e+01          490.3143         300000      0.1520          No
26              9.0314e+01          490.3143         300000      0.1520          No
27              9.4763e+01          494.7627         300000      0.1520          No
28              8.7987e+01          487.9870         300000      0.1550          No
29              2.4283e+02          642.8297         300000      0.1530          No
30              9.0314e+01          490.3143         300000      0.1510          No
31              8.7987e+01          487.9870         300000      0.1520          No
32              8.7987e+01          487.9871         300000      0.1520          No
33              9.3348e+01          493.3481         300000      0.1510          No
34              9.3358e+01          493.3582         300000      0.1520          No
35              9.0314e+01          490.3143         300000      0.1520          No
36              9.0314e+01          490.3143         300000      0.1510          No
37              1.3939e+02          539.3870         300000      0.1530          No
38              9.0314e+01          490.3143         300000      0.1510          No
39              1.4633e+02          546.3340         300000      0.1520          No
40              8.7987e+01          487.9870         300000      0.1510          No
41              8.5407e+01          485.4069         300000      0.1520          No
42              8.7987e+01          487.9870         300000      0.1520          No
43              9.9227e+01          499.2267         300000      0.1520          No
44              1.8374e+02          583.7415         300000      0.1510          No
45              8.7987e+01          487.9870         300000      0.1520          No
46              1.1664e+02          516.6403         300000      0.1510          No
47              8.6318e+01          486.3179         300000      0.1520          No
48              9.0314e+01          490.3143         300000      0.1510          No
49              8.7987e+01          487.9870         300000      0.1520          No
50              1.3822e+02          538.2212         300000      0.1520          No
51              8.7987e+01          487.9870         300000      0.1520          No
-------------------------------------------------------------------------------------
