Function F27 - HCLPSO-DC (D=30)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               5.322447e+02         3232.244694          62960         0.1990         Yes
2                 5.3087e+02           3230.8683         101080         0.2820         Yes
3                 5.3306e+02           3233.0636          34480         0.1020         Yes
4                 5.3419e+02           3234.1872          44200         0.1320         Yes
5                 5.4052e+02           3240.5244         300000         0.7800          No
6                 5.5129e+02           3251.2881         300000         0.7710          No
7                 5.3718e+02           3237.1842          41080         0.1210         Yes
8                 5.2973e+02           3229.7319          75840         0.2170         Yes
9                 5.3035e+02           3230.3451          37600         0.1170         Yes
10                5.4726e+02           3247.2649         300000         0.7800          No
11                5.3110e+02           3231.1024          32120         0.0970         Yes
12                5.2352e+02           3223.5207          20920         0.0990         Yes
13                5.4798e+02           3247.9765         300000         0.7960          No
14                5.4703e+02           3247.0256         300000         0.7850          No
15                5.3177e+02           3231.7708          22760         0.0650         Yes
16                5.2569e+02           3225.6947          31480         0.0930         Yes
17                5.3180e+02           3231.8022         155080         0.4340         Yes
18                5.3974e+02           3239.7429         234400         0.6200         Yes
19                5.3284e+02           3232.8362          29760         0.0880         Yes
20                5.3424e+02           3234.2363          29080         0.0870         Yes
21                5.3176e+02           3231.7557          75840         0.2180         Yes
22                5.4013e+02           3240.1266         300000         0.8090          No
23                6.0349e+02           3303.4916         300000         0.7740          No
24                5.2971e+02           3229.7060          36720         0.1090         Yes
25                5.1399e+02           3213.9934          30720         0.0950         Yes
26                5.3742e+02           3237.4183          55480         0.1600         Yes
27                5.3577e+02           3235.7709          76840         0.2220         Yes
28                5.4236e+02           3242.3552         300000         0.8010          No
29                5.4153e+02           3241.5313         300000         0.7930          No
30                5.1962e+02           3219.6164          48920         0.1510         Yes
31                5.6987e+02           3269.8678         300000         0.7760          No
32                5.2492e+02           3224.9218          36840         0.1110         Yes
33                5.4755e+02           3247.5521         300000         0.8220          No
34                5.4422e+02           3244.2183         300000         0.7930          No
35                5.2882e+02           3228.8191          27000         0.0800         Yes
36                5.3548e+02           3235.4807          48000         0.1400         Yes
37                5.3548e+02           3235.4809          62480         0.1830         Yes
38                5.2483e+02           3224.8345          34320         0.1000         Yes
39                5.4419e+02           3244.1891         300000         0.7990          No
40                5.3810e+02           3238.0967          76040         0.2240         Yes
41                5.3544e+02           3235.4392         106600         0.2990         Yes
42                5.2208e+02           3222.0765          28720         0.0880         Yes
43                5.2848e+02           3228.4845          24280         0.0750         Yes
44                5.3186e+02           3231.8554          46960         0.1500         Yes
45                5.2003e+02           3220.0254          17280         0.0530         Yes
46                5.4869e+02           3248.6944         300000         0.8230          No
47                5.2150e+02           3221.4997          25600         0.0760         Yes
48                5.4368e+02           3243.6850         300000         0.7830          No
49                5.4222e+02           3242.2187         300000         0.7670          No
50                5.3165e+02           3231.6470          90280         0.2500         Yes
51                5.3629e+02           3236.2923         242320         0.6320         Yes
----------------------------------------------------------------------------------------------------
