
========================================================================================================================
F19 - HCLPSO-DC (D=30)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             5.459374e+04      56493.744839         300000      1.6890          No
2               5.4558e+04        56457.7299         300000      1.6600          No
3               5.4645e+04        56545.2202         300000      1.5860          No
4               5.4593e+04        56492.6469         300000      1.5960          No
5               5.4664e+04        56564.2754         300000      1.6060          No
6               5.0954e+04        52854.2083         300000      1.6100          No
7               5.4438e+04        56338.2051         300000      1.5960          No
8               5.4497e+04        56397.4073         300000      1.6280          No
9               5.4584e+04        56483.6985         300000      1.6170          No
10              5.4588e+04        56488.2735         300000      1.6220          No
11              5.4589e+04        56489.1996         300000      1.6140          No
12              5.4591e+04        56490.7567         300000      1.6240          No
13              5.4592e+04        56491.7138         300000      1.6230          No
14              5.4617e+04        56517.0067         300000      1.5950          No
15              5.4596e+04        56496.0855         300000      1.5850          No
16              5.4611e+04        56510.5836         300000      1.5960          No
17              5.4605e+04        56504.5183         300000      1.5860          No
18              5.4614e+04        56514.0877         300000      1.5820          No
19              5.4687e+04        56587.2467         300000      1.5960          No
20              5.4714e+04        56613.8467         300000      1.6240          No
21              5.4609e+04        56508.9642         300000      1.6290          No
22              1.3016e+05       132056.6769         300000      1.6860          No
23              5.4589e+04        56489.1349         300000      1.8050          No
24              5.4598e+04        56497.7706         300000      1.5940          No
25              5.4791e+04        56690.8322         300000      1.6260          No
26              5.4573e+04        56473.1674         300000      1.6060          No
27              5.4667e+04        56566.5424         300000      1.5920          No
28              5.4550e+04        56450.4606         300000      1.6210          No
29              5.4580e+04        56479.6995         300000      1.6060          No
30              5.4547e+04        56446.9883         300000      1.6100          No
31              5.4622e+04        56522.0397         300000      1.6250          No
32              5.4574e+04        56473.8012         300000      1.6440          No
33              5.4576e+04        56475.9557         300000      1.5980          No
34              5.4617e+04        56517.4932         300000      1.5860          No
35              5.4590e+04        56490.2554         300000      1.5910          No
36              5.4614e+04        56513.8088         300000      1.6380          No
37              5.4611e+04        56510.6301         300000      1.6190          No
38              5.4587e+04        56486.8919         300000      1.6080          No
39              5.4659e+04        56559.2895         300000      1.6060          No
40              5.4603e+04        56503.0714         300000      1.6040          No
41              5.4648e+04        56548.0037         300000      1.5790          No
42              5.4616e+04        56516.0285         300000      1.6030          No
43              5.4630e+04        56530.3025         300000      1.5990          No
44              5.4546e+04        56445.5682         300000      1.6250          No
45              5.4596e+04        56496.4391         300000      1.6070          No
46              5.4594e+04        56494.0398         300000      1.6230          No
47              5.4607e+04        56506.6737         300000      1.6390          No
48              5.4558e+04        56458.3920         300000      1.6000          No
49              5.4556e+04        56456.3119         300000      1.6040          No
50              5.4606e+04        56505.6455         300000      1.5760          No
51              5.4552e+04        56451.7711         300000      1.5720          No
-------------------------------------------------------------------------------------
