
========================================================================================================================
F10 - HCLPSO-OC (D=30)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             5.750294e+03       6750.294483         300000      0.3370          No
2               5.5840e+03         6583.9685         300000      0.3300          No
3               5.2830e+03         6282.9871         300000      0.3280          No
4               4.8188e+03         5818.8118         300000      0.3270          No
5               4.9876e+03         5987.6250         300000      0.3280          No
6               4.6375e+03         5637.5057         300000      0.3290          No
7               3.7423e+03         4742.2952         300000      0.3220          No
8               5.3274e+03         6327.3792         300000      0.3290          No
9               5.4020e+03         6401.9812         300000      0.3330          No
10              6.0256e+03         7025.6021         300000      0.3260          No
11              4.2310e+03         5231.0428         300000      0.3620          No
12              5.3749e+03         6374.9242         300000      0.3490          No
13              5.1659e+03         6165.9179         300000      0.3380          No
14              4.6697e+03         5669.6516         300000      0.3050          No
15              4.7712e+03         5771.2245         300000      0.3150          No
16              5.2312e+03         6231.2013         300000      0.3340          No
17              6.1125e+03         7112.4945         300000      0.3740          No
18              5.5397e+03         6539.7298         300000      0.3480          No
19              3.7176e+03         4717.5951         300000      0.3420          No
20              4.2960e+03         5296.0464         300000      0.3300          No
21              4.0621e+03         5062.0935         300000      0.2960          No
22              4.9927e+03         5992.6980         300000      0.3280          No
23              4.5035e+03         5503.4578         300000      0.3240          No
24              5.2510e+03         6251.0405         300000      0.3140          No
25              4.5607e+03         5560.7062         300000      0.3140          No
26              3.5983e+03         4598.2641         300000      0.3250          No
27              4.3091e+03         5309.0528         300000      0.3200          No
28              5.7370e+03         6737.0304         300000      0.3230          No
29              5.4992e+03         6499.2433         300000      0.3280          No
30              3.5465e+03         4546.4915         300000      0.3230          No
31              4.4674e+03         5467.4340         300000      0.3240          No
32              4.3800e+03         5379.9928         300000      0.3170          No
33              5.3581e+03         6358.0874         300000      0.3300          No
34              5.8887e+03         6888.6947         300000      0.3240          No
35              3.9503e+03         4950.2999         300000      0.3250          No
36              4.2406e+03         5240.6139         300000      0.3290          No
37              5.1311e+03         6131.0869         300000      0.3280          No
38              5.9532e+03         6953.1799         300000      0.3290          No
39              3.4172e+03         4417.2120         300000      0.3210          No
40              3.6545e+03         4654.5052         300000      0.3220          No
41              5.0462e+03         6046.1594         300000      0.3220          No
42              5.0812e+03         6081.2412         300000      0.3120          No
43              4.7726e+03         5772.6271         300000      0.3280          No
44              4.7978e+03         5797.8069         300000      0.3080          No
45              3.7818e+03         4781.8062         300000      0.3220          No
46              3.6215e+03         4621.4553         300000      0.3180          No
47              6.1410e+03         7140.9763         300000      0.3470          No
48              3.8068e+03         4806.7647         300000      0.3270          No
49              5.0112e+03         6011.2173         300000      0.3660          No
50              3.9793e+03         4979.2660         300000      0.3290          No
51              4.4310e+03         5430.9760         300000      0.3270          No
-------------------------------------------------------------------------------------
