
========================================================================================================================
F8 - HCLPSO-OC (D=30)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             1.300141e+02        930.014098         167880      0.2070         Yes
2               1.7803e+02          978.0319         300000      0.2080          No
3               1.7240e+02          972.4044         300000      0.2020          No
4               1.2675e+02          926.7479         194040      0.1300         Yes
5               1.2740e+02          927.4024         145840      0.0960         Yes
6               1.4118e+02          941.1836         186640      0.1210         Yes
7               1.5429e+02          954.2892         265160      0.1790         Yes
8               8.5153e+01          885.1534         141920      0.0930         Yes
9               1.6423e+02          964.2334         300000      0.1930          No
10              1.0447e+02          904.4702         162720      0.1060         Yes
11              1.0428e+02          904.2777         136040      0.0890         Yes
12              1.6074e+02          960.7373         300000      0.1990          No
13              1.7608e+02          976.0771         300000      0.1980          No
14              1.7386e+02          973.8625         300000      0.2020          No
15              5.9985e+01          859.9853          78520      0.0520         Yes
16              1.1233e+02          912.3260         163400      0.1210         Yes
17              1.8420e+02          984.2020         300000      0.1960          No
18              1.4395e+02          943.9473         140960      0.0920         Yes
19              1.2636e+02          926.3610         181680      0.1180         Yes
20              1.9338e+02          993.3767         300000      0.2000          No
21              1.4348e+02          943.4796         243480      0.1620         Yes
22              1.1510e+02          915.1031         244560      0.1620         Yes
23              1.6603e+02          966.0293         300000      0.1990          No
24              1.1906e+02          919.0642         146680      0.0960         Yes
25              1.5929e+02          959.2854         191280      0.1600         Yes
26              1.1665e+02          916.6512          80960      0.0540         Yes
27              1.4714e+02          947.1379         150760      0.0990         Yes
28              1.6527e+02          965.2692         300000      0.2080          No
29              1.5893e+02          958.9344         189920      0.1330         Yes
30              1.1566e+02          915.6648         112760      0.0820         Yes
31              1.2611e+02          926.1118         181720      0.1280         Yes
32              1.3533e+02          935.3258         159240      0.1200         Yes
33              1.3691e+02          936.9117         169360      0.1110         Yes
34              1.3926e+02          939.2643         131760      0.0860         Yes
35              1.4541e+02          945.4142         186480      0.1200         Yes
36              1.2461e+02          924.6111         119680      0.0780         Yes
37              1.6507e+02          965.0697         300000      0.1990          No
38              1.4842e+02          948.4161         202720      0.1320         Yes
39              1.3368e+02          933.6827         143800      0.0930         Yes
40              1.4498e+02          944.9753         265720      0.1740         Yes
41              2.2054e+02         1020.5411         300000      0.2020          No
42              1.6948e+02          969.4758         300000      0.1990          No
43              1.9607e+02          996.0721         300000      0.2150          No
44              7.3494e+01          873.4943          93000      0.0610         Yes
45              1.1296e+02          912.9602         120560      0.0790         Yes
46              1.3518e+02          935.1762         159160      0.1040         Yes
47              2.1750e+02         1017.4988         300000      0.2050          No
48              1.0923e+02          909.2324         139880      0.0910         Yes
49              9.1667e+01          891.6667         104160      0.0690         Yes
50              1.2300e+02          922.9994         110440      0.0720         Yes
51              1.5865e+02          958.6514         140400      0.0910         Yes
-------------------------------------------------------------------------------------
