Function F28 - HCLPSO-DC (D=30)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               4.855730e+02         3285.573038          82320         0.2340         Yes
2                 2.1866e+03           4986.6462         300000         0.7640          No
3                 3.6381e+03           6438.0539         300000         0.7010          No
4                 3.2146e+03           6014.5503         300000         0.7260          No
5                 4.7575e+02           3275.7538          52640         0.1520         Yes
6                 3.6500e+03           6450.0003         300000         0.6980          No
7                 7.0565e+02           3505.6549         300000         0.7990          No
8                 4.7320e+02           3273.1964          83760         0.2350         Yes
9                 3.1411e+03           5941.0672         300000         0.7260          No
10                3.7867e+03           6586.7204         300000         0.6880          No
11                6.0861e+02           3408.6070         300000         0.7880          No
12                4.4598e+02           3245.9763          68080         0.1900         Yes
13                3.8070e+03           6606.9789         300000         0.7110          No
14                5.1632e+02           3316.3233         121160         0.3310         Yes
15                4.8786e+02           3287.8648          77080         0.2160         Yes
16                4.9336e+02           3293.3624          72240         0.2040         Yes
17                5.5609e+02           3356.0916         265680         0.7100         Yes
18                8.1956e+02           3619.5577         300000         0.7780          No
19                4.8261e+02           3282.6128         118480         0.3250         Yes
20                6.1671e+02           3416.7145         300000         0.8080          No
21                1.3531e+03           4153.1201         300000         0.7890          No
22                4.9798e+02           3297.9779          81040         0.2250         Yes
23                3.6403e+03           6440.2798         300000         0.6940          No
24                5.4868e+02           3348.6795         105880         0.2950         Yes
25                6.5762e+02           3457.6208         300000         0.7650          No
26                3.6381e+03           6438.0539         300000         0.6810          No
27                3.6220e+03           6421.9576         300000         0.6910          No
28                3.9141e+03           6714.1175         300000         0.6900          No
29                3.4360e+03           6236.0380         300000         0.7130          No
30                4.9419e+02           3294.1854         188280         0.5150         Yes
31                5.4896e+02           3348.9628         216240         0.5760         Yes
32                3.6912e+03           6491.2131         300000         0.6900          No
33                7.1954e+02           3519.5354         300000         0.7320          No
34                6.6836e+02           3468.3585         300000         0.8010          No
35                3.6201e+03           6420.0900         300000         0.6950          No
36                4.7504e+02           3275.0351          66480         0.1820         Yes
37                3.3351e+03           6135.1480         300000         0.6900          No
38                5.0207e+02           3302.0725         125240         0.3430         Yes
39                6.9742e+02           3497.4250         300000         0.7720          No
40                3.7094e+03           6509.4184         300000         0.6910          No
41                4.7964e+02           3279.6411         240440         0.6170         Yes
42                4.3124e+02           3231.2364          58160         0.1630         Yes
43                6.7678e+02           3476.7767         300000         0.7950          No
44                5.8050e+02           3380.4986         300000         0.8060          No
45                4.6109e+02           3261.0907          55360         0.1520         Yes
46                4.5891e+02           3258.9050         100040         0.2740         Yes
47                6.6862e+02           3468.6162         300000         0.7900          No
48                6.3010e+02           3430.1047         300000         0.7920          No
49                6.4751e+02           3447.5058         300000         0.7800          No
50                4.9050e+02           3290.5034          94360         0.2620         Yes
51                6.3010e+02           3430.1047         300000         0.7920          No
----------------------------------------------------------------------------------------------------
