
========================================================================================================================
F6 - HCLPSO-OC (D=30)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             1.002738e-01        600.100274             80      0.0010         Yes
2               7.4650e-02          600.0746            120      0.0000         Yes
3               2.0885e-03          600.0021            240      0.0000         Yes
4               2.4972e+00          602.4972            520      0.0000         Yes
5               1.9471e-01          600.1947            120      0.0000         Yes
6               5.9422e-01          600.5942            120      0.0000         Yes
7               1.4930e-01          600.1493            120      0.0000         Yes
8               2.0658e+00          602.0658            160      0.0000         Yes
9               7.0116e-01          600.7012            120      0.0000         Yes
10              9.2984e-03          600.0093            160      0.0000         Yes
11              2.3998e-01          600.2400            120      0.0000         Yes
12              5.4681e-04          600.0005            120      0.0000         Yes
13              5.3335e-01          600.5334            120      0.0000         Yes
14              1.0990e+00          601.0990            120      0.0000         Yes
15              5.7568e+00          605.7568            400      0.0000         Yes
16              1.4591e-01          600.1459            160      0.0000         Yes
17              5.8940e-02          600.0589            160      0.0000         Yes
18              4.0735e-04          600.0004            120      0.0000         Yes
19              7.1109e-03          600.0071            200      0.0000         Yes
20              8.9437e-01          600.8944            160      0.0000         Yes
21              7.5400e-01          600.7540            160      0.0000         Yes
22              8.5185e-01          600.8519            120      0.0000         Yes
23              3.3390e-03          600.0033            480      0.0000         Yes
24              1.7440e-01          600.1744             80      0.0000         Yes
25              7.5246e-01          600.7525             80      0.0000         Yes
26              1.5520e+00          601.5520            120      0.0000         Yes
27              1.5377e-01          600.1538            120      0.0000         Yes
28              1.5512e+00          601.5512            240      0.0000         Yes
29              3.3529e-02          600.0335            120      0.0000         Yes
30              3.0561e-04          600.0003            400      0.0000         Yes
31              8.9063e-01          600.8906            320      0.0000         Yes
32              4.8471e+00          604.8471            120      0.0000         Yes
33              4.4401e+00          604.4401            280      0.0000         Yes
34              3.7053e-01          600.3705            200      0.0000         Yes
35              2.2154e-01          600.2215            120      0.0000         Yes
36              5.5172e-01          600.5517            120      0.0000         Yes
37              3.4803e-02          600.0348            320      0.0000         Yes
38              3.6972e-04          600.0004             80      0.0000         Yes
39              1.3651e-01          600.1365            120      0.0000         Yes
40              5.6964e-02          600.0570             80      0.0000         Yes
41              2.4006e-01          600.2401             80      0.0000         Yes
42              2.1723e-01          600.2172            160      0.0000         Yes
43              6.8443e-01          600.6844            120      0.0000         Yes
44              2.6914e-01          600.2691            120      0.0000         Yes
45              4.0666e-02          600.0407            240      0.0000         Yes
46              6.2311e+00          606.2311            120      0.0000         Yes
47              2.9862e-01          600.2986            120      0.0000         Yes
48              2.4937e-01          600.2494            120      0.0000         Yes
49              1.3086e-01          600.1309             80      0.0000         Yes
50              4.3588e-01          600.4359            120      0.0000         Yes
51              5.3146e-01          600.5315            240      0.0000         Yes
-------------------------------------------------------------------------------------
